workload,source,family,role,assignment,transformation,machine,model,tiles,ccz_share,regime,makespan,depth,t_count,ccz_count,teq_demand,t_stalls,ccz_stalls,total_stalls,t_waste,ccz_waste,peak_stage_demand,mean_stage_demand,burstiness,stages,parallelism,space_time,factory_tiles,utilisation,baseline_makespan,improvement,baseline_depth,depth_reduction,supply_bound
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,A_3200_0.5,A,3200,0.5,abundant,210,209,0,39,78.0,0,1,1,2618,685,4.0,3.0,0.3333,26,2.263,667590,3179,0.0181,298,0.2953,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,A_3200_0.5,A,3200,0.5,abundant,196,195,0,39,78.0,0,1,1,2433,633,8.0,3.9,0.6379,20,2.426,623084,3179,0.0194,298,0.3423,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,A_3200_0.5,A,3200,0.5,abundant,188,187,0,39,78.0,0,1,1,2328,604,14.0,4.11,0.8581,19,2.529,597652,3179,0.0202,298,0.3691,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,A_3200_0.5,A,3200,0.5,abundant,298,297,0,39,78.0,0,1,1,3778,1007,12.0,3.55,0.7593,22,1.593,947342,3179,0.0128,298,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,A_3200_0.5,A,3200,0.5,abundant,305,304,0,39,78.0,0,1,1,3870,1033,8.0,3.25,0.5565,24,1.556,969595,3179,0.0125,298,-0.0235,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,A_400_0.25,A,400,0.25,constrained,271,182,0,39,78.0,0,118,118,612,0,18.0,4.33,0.9881,18,2.599,99999,369,0.1032,300,0.0967,297,0.3872,1
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,A_400_0.25,A,400,0.25,constrained,274,271,0,39,78.0,0,3,3,619,0,2.0,2.0,0.0,39,1.745,101106,369,0.1021,300,0.0867,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,A_400_0.25,A,400,0.25,constrained,271,209,0,39,78.0,0,101,101,612,0,4.0,3.0,0.3333,26,2.263,99999,369,0.1032,300,0.0967,297,0.2963,1
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,A_400_0.25,A,400,0.25,constrained,271,195,0,39,78.0,0,112,112,612,0,8.0,3.9,0.6379,20,2.426,99999,369,0.1032,300,0.0967,297,0.3434,1
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,A_400_0.25,A,400,0.25,constrained,271,187,0,39,78.0,0,112,112,612,0,14.0,4.11,0.8581,19,2.529,99999,369,0.1032,300,0.0967,297,0.3704,1
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,A_400_0.25,A,400,0.25,constrained,300,297,0,39,78.0,0,3,3,683,0,12.0,3.55,0.7593,22,1.593,110700,369,0.0933,300,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,A_400_0.25,A,400,0.25,constrained,307,304,0,39,78.0,0,3,3,700,0,8.0,3.25,0.5565,24,1.556,113283,369,0.0911,300,-0.0233,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,A_400_0.5,A,400,0.5,constrained,183,182,0,39,78.0,0,1,1,253,19,18.0,4.33,0.9881,18,2.599,75762,414,0.1617,298,0.3859,297,0.3872,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,A_400_0.5,A,400,0.5,constrained,272,271,0,39,78.0,0,1,1,399,63,2.0,2.0,0.0,39,1.745,112608,414,0.1088,298,0.0872,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,A_400_0.5,A,400,0.5,constrained,210,209,0,39,78.0,0,1,1,297,32,4.0,3.0,0.3333,26,2.263,86940,414,0.1409,298,0.2953,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,A_400_0.5,A,400,0.5,constrained,196,195,0,39,78.0,0,1,1,274,25,8.0,3.9,0.6379,20,2.426,81144,414,0.151,298,0.3423,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,A_400_0.5,A,400,0.5,constrained,188,187,0,39,78.0,0,1,1,261,21,14.0,4.11,0.8581,19,2.529,77832,414,0.1574,298,0.3691,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,A_400_0.5,A,400,0.5,constrained,298,297,0,39,78.0,0,1,1,441,76,12.0,3.55,0.7593,22,1.593,123372,414,0.0993,298,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,A_400_0.5,A,400,0.5,constrained,305,304,0,39,78.0,0,1,1,453,80,8.0,3.25,0.5565,24,1.556,126270,414,0.097,298,-0.0235,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,A_400_0.75,A,400,0.75,constrained,183,182,0,39,78.0,0,1,1,111,49,18.0,4.33,0.9881,18,2.599,70821,387,0.1981,298,0.3859,297,0.3872,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,A_400_0.75,A,400,0.75,constrained,272,271,0,39,78.0,0,1,1,184,108,2.0,2.0,0.0,39,1.745,105264,387,0.1333,298,0.0872,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,A_400_0.75,A,400,0.75,constrained,210,209,0,39,78.0,0,1,1,133,67,4.0,3.0,0.3333,26,2.263,81270,387,0.1726,298,0.2953,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,A_400_0.75,A,400,0.75,constrained,196,195,0,39,78.0,0,1,1,121,57,8.0,3.9,0.6379,20,2.426,75852,387,0.185,298,0.3423,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,A_400_0.75,A,400,0.75,constrained,188,187,0,39,78.0,0,1,1,115,52,14.0,4.11,0.8581,19,2.529,72756,387,0.1928,298,0.3691,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,A_400_0.75,A,400,0.75,constrained,298,297,0,39,78.0,0,1,1,205,125,12.0,3.55,0.7593,22,1.593,115326,387,0.1217,298,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,A_400_0.75,A,400,0.75,constrained,305,304,0,39,78.0,0,1,1,211,130,8.0,3.25,0.5565,24,1.556,118035,387,0.1189,298,-0.0235,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,A_800_0.5,A,800,0.5,moderate,183,182,0,39,78.0,0,1,1,538,108,18.0,4.33,0.9881,18,2.599,151524,828,0.0808,298,0.3859,297,0.3872,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,A_800_0.5,A,800,0.5,moderate,272,271,0,39,78.0,0,1,1,829,197,2.0,2.0,0.0,39,1.745,225216,828,0.0544,298,0.0872,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,A_800_0.5,A,800,0.5,moderate,210,209,0,39,78.0,0,1,1,626,135,4.0,3.0,0.3333,26,2.263,173880,828,0.0704,298,0.2953,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,A_800_0.5,A,800,0.5,moderate,196,195,0,39,78.0,0,1,1,580,121,8.0,3.9,0.6379,20,2.426,162288,828,0.0755,298,0.3423,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,A_800_0.5,A,800,0.5,moderate,188,187,0,39,78.0,0,1,1,554,113,14.0,4.11,0.8581,19,2.529,155664,828,0.0787,298,0.3691,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,A_800_0.5,A,800,0.5,moderate,298,297,0,39,78.0,0,1,1,914,223,12.0,3.55,0.7593,22,1.593,246744,828,0.0496,298,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,A_800_0.5,A,800,0.5,moderate,305,304,0,39,78.0,0,1,1,937,230,8.0,3.25,0.5565,24,1.556,252540,828,0.0485,298,-0.0235,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,B_400_0.5,B,400,0.5,constrained,186,182,0,39,78.0,0,4,4,0,0,18.0,4.33,0.9881,18,2.599,71796,386,0.2162,301,0.3821,297,0.3872,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,B_400_0.5,B,400,0.5,constrained,275,271,0,39,78.0,0,4,4,0,0,2.0,2.0,0.0,39,1.745,106150,386,0.1462,301,0.0864,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,B_400_0.5,B,400,0.5,constrained,213,209,0,39,78.0,0,4,4,0,0,4.0,3.0,0.3333,26,2.263,82218,386,0.1888,301,0.2924,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,B_400_0.5,B,400,0.5,constrained,199,195,0,39,78.0,0,4,4,0,0,8.0,3.9,0.6379,20,2.426,76814,386,0.2021,301,0.3389,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,B_400_0.5,B,400,0.5,constrained,191,187,0,39,78.0,0,4,4,0,0,14.0,4.11,0.8581,19,2.529,73726,386,0.2106,301,0.3654,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,B_400_0.5,B,400,0.5,constrained,301,297,0,39,78.0,0,4,4,0,0,12.0,3.55,0.7593,22,1.593,116186,386,0.1336,301,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,B_400_0.5,B,400,0.5,constrained,308,304,0,39,78.0,0,4,4,0,0,8.0,3.25,0.5565,24,1.556,118888,386,0.1306,301,-0.0233,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting,C_400_0.5,C,400,0.5,constrained,186,182,0,39,78.0,0,4,4,0,0,18.0,4.33,0.9881,18,2.599,73284,394,0.2162,301,0.3821,297,0.3872,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace1,C_400_0.5,C,400,0.5,constrained,275,271,0,39,78.0,0,4,4,0,0,2.0,2.0,0.0,39,1.745,108350,394,0.1462,301,0.0864,297,0.0875,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace2,C_400_0.5,C,400,0.5,constrained,213,209,0,39,78.0,0,4,4,0,0,4.0,3.0,0.3333,26,2.263,83922,394,0.1888,301,0.2924,297,0.2963,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace4,C_400_0.5,C,400,0.5,constrained,199,195,0,39,78.0,0,4,4,0,0,8.0,3.9,0.6379,20,2.426,78406,394,0.2021,301,0.3389,297,0.3434,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,commuting_pace8,C_400_0.5,C,400,0.5,constrained,191,187,0,39,78.0,0,4,4,0,0,14.0,4.11,0.8581,19,2.529,75254,394,0.2106,301,0.3654,297,0.3704,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional,C_400_0.5,C,400,0.5,constrained,301,297,0,39,78.0,0,4,4,0,0,12.0,3.55,0.7593,22,1.593,118594,394,0.1336,301,0.0,297,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,ccz,conventional_pace4,C_400_0.5,C,400,0.5,constrained,308,304,0,39,78.0,0,4,4,0,0,8.0,3.25,0.5565,24,1.556,121352,394,0.1306,301,-0.0233,297,-0.0236,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_200_0.5,A,200,0.5,constrained,261,218,156,0,156.0,66,0,66,19,11,36.0,8.67,0.9881,18,2.17,44631,171,0.5191,352,0.2585,341,0.3607,1
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_200_0.5,A,200,0.5,constrained,356,349,156,0,156.0,7,0,7,96,27,4.0,4.0,0.0,39,1.355,60876,171,0.3805,352,-0.0114,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_200_0.5,A,200,0.5,constrained,268,261,156,0,156.0,7,0,7,24,12,8.0,6.0,0.3333,26,1.812,45828,171,0.5055,352,0.2386,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_200_0.5,A,200,0.5,constrained,261,235,156,0,156.0,47,0,47,19,11,16.0,7.8,0.6379,20,2.013,44631,171,0.5191,352,0.2585,341,0.3109,1
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_200_0.5,A,200,0.5,constrained,261,225,156,0,156.0,62,0,62,19,11,28.0,8.21,0.8581,19,2.102,44631,171,0.5191,352,0.2585,341,0.3402,1
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_200_0.5,A,200,0.5,constrained,352,341,156,0,156.0,15,0,15,93,26,24.0,7.09,0.7593,22,1.387,60192,171,0.3849,352,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_200_0.5,A,200,0.5,constrained,359,352,156,0,156.0,7,0,7,99,28,16.0,6.5,0.5565,24,1.344,61389,171,0.3774,352,-0.0199,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_3200_0.5,A,3200,0.5,abundant,224,218,156,0,156.0,6,0,6,2647,775,36.0,8.67,0.9881,18,2.17,712096,3179,0.0339,347,0.3545,341,0.3607,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_3200_0.5,A,3200,0.5,abundant,355,349,156,0,156.0,6,0,6,4373,1255,4.0,4.0,0.0,39,1.355,1128545,3179,0.0214,347,-0.0231,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_3200_0.5,A,3200,0.5,abundant,267,261,156,0,156.0,6,0,6,3213,933,8.0,6.0,0.3333,26,1.812,848793,3179,0.0285,347,0.2305,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_3200_0.5,A,3200,0.5,abundant,241,235,156,0,156.0,6,0,6,2871,837,16.0,7.8,0.6379,20,2.013,766139,3179,0.0316,347,0.3055,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_3200_0.5,A,3200,0.5,abundant,231,225,156,0,156.0,6,0,6,2739,801,28.0,8.21,0.8581,19,2.102,734349,3179,0.0329,347,0.3343,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_3200_0.5,A,3200,0.5,abundant,347,341,156,0,156.0,6,0,6,4268,1226,24.0,7.09,0.7593,22,1.387,1103113,3179,0.0219,347,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_3200_0.5,A,3200,0.5,abundant,358,352,156,0,156.0,6,0,6,4413,1266,16.0,6.5,0.5565,24,1.344,1138082,3179,0.0212,347,-0.0317,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_400_0.25,A,400,0.25,constrained,224,218,156,0,156.0,6,0,6,340,5,36.0,8.67,0.9881,18,2.17,82656,369,0.2498,347,0.3545,341,0.3607,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_400_0.25,A,400,0.25,constrained,355,349,156,0,156.0,6,0,6,662,27,4.0,4.0,0.0,39,1.355,130995,369,0.1576,347,-0.0231,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_400_0.25,A,400,0.25,constrained,267,261,156,0,156.0,6,0,6,446,12,8.0,6.0,0.3333,26,1.812,98523,369,0.2096,347,0.2305,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_400_0.25,A,400,0.25,constrained,241,235,156,0,156.0,6,0,6,382,8,16.0,7.8,0.6379,20,2.013,88929,369,0.2322,347,0.3055,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_400_0.25,A,400,0.25,constrained,231,225,156,0,156.0,6,0,6,357,6,28.0,8.21,0.8581,19,2.102,85239,369,0.2422,347,0.3343,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_400_0.25,A,400,0.25,constrained,347,341,156,0,156.0,6,0,6,642,26,24.0,7.09,0.7593,22,1.387,128043,369,0.1613,347,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_400_0.25,A,400,0.25,constrained,358,352,156,0,156.0,6,0,6,669,27,16.0,6.5,0.5565,24,1.344,132102,369,0.1563,347,-0.0317,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_400_0.5,A,400,0.5,constrained,225,218,156,0,156.0,8,0,8,166,79,36.0,8.67,0.9881,18,2.17,93150,414,0.263,347,0.3516,341,0.3607,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_400_0.5,A,400,0.5,constrained,355,349,156,0,156.0,6,0,6,379,144,4.0,4.0,0.0,39,1.355,146970,414,0.1667,347,-0.0231,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_400_0.5,A,400,0.5,constrained,267,261,156,0,156.0,6,0,6,235,100,8.0,6.0,0.3333,26,1.812,110538,414,0.2216,347,0.2305,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_400_0.5,A,400,0.5,constrained,241,235,156,0,156.0,6,0,6,192,87,16.0,7.8,0.6379,20,2.013,99774,414,0.2455,347,0.3055,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_400_0.5,A,400,0.5,constrained,231,225,156,0,156.0,6,0,6,176,82,28.0,8.21,0.8581,19,2.102,95634,414,0.2562,347,0.3343,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_400_0.5,A,400,0.5,constrained,347,341,156,0,156.0,6,0,6,366,140,24.0,7.09,0.7593,22,1.387,143658,414,0.1705,347,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_400_0.5,A,400,0.5,constrained,358,352,156,0,156.0,6,0,6,384,145,16.0,6.5,0.5565,24,1.344,148212,414,0.1653,347,-0.0317,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_400_0.75,A,400,0.75,constrained,261,218,156,0,156.0,66,0,66,19,140,36.0,8.67,0.9881,18,2.17,101007,387,0.2778,352,0.2585,341,0.3607,1
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_400_0.75,A,400,0.75,constrained,356,349,156,0,156.0,7,0,7,96,203,4.0,4.0,0.0,39,1.355,137772,387,0.2037,352,-0.0114,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_400_0.75,A,400,0.75,constrained,268,261,156,0,156.0,7,0,7,24,144,8.0,6.0,0.3333,26,1.812,103716,387,0.2705,352,0.2386,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_400_0.75,A,400,0.75,constrained,261,235,156,0,156.0,47,0,47,19,140,16.0,7.8,0.6379,20,2.013,101007,387,0.2778,352,0.2585,341,0.3109,1
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_400_0.75,A,400,0.75,constrained,261,225,156,0,156.0,62,0,62,19,140,28.0,8.21,0.8581,19,2.102,101007,387,0.2778,352,0.2585,341,0.3402,1
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_400_0.75,A,400,0.75,constrained,352,341,156,0,156.0,15,0,15,93,200,24.0,7.09,0.7593,22,1.387,136224,387,0.206,352,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_400_0.75,A,400,0.75,constrained,359,352,156,0,156.0,7,0,7,99,205,16.0,6.5,0.5565,24,1.344,138933,387,0.202,352,-0.0199,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,A_800_0.5,A,800,0.5,moderate,224,218,156,0,156.0,6,0,6,516,188,36.0,8.67,0.9881,18,2.17,185472,828,0.1321,347,0.3545,341,0.3607,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,A_800_0.5,A,800,0.5,moderate,355,349,156,0,156.0,6,0,6,945,319,4.0,4.0,0.0,39,1.355,293940,828,0.0833,347,-0.0231,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,A_800_0.5,A,800,0.5,moderate,267,261,156,0,156.0,6,0,6,657,231,8.0,6.0,0.3333,26,1.812,221076,828,0.1108,347,0.2305,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,A_800_0.5,A,800,0.5,moderate,241,235,156,0,156.0,6,0,6,572,205,16.0,7.8,0.6379,20,2.013,199548,828,0.1228,347,0.3055,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,A_800_0.5,A,800,0.5,moderate,231,225,156,0,156.0,6,0,6,539,195,28.0,8.21,0.8581,19,2.102,191268,828,0.1281,347,0.3343,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,A_800_0.5,A,800,0.5,moderate,347,341,156,0,156.0,6,0,6,919,311,24.0,7.09,0.7593,22,1.387,287316,828,0.0853,347,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,A_800_0.5,A,800,0.5,moderate,358,352,156,0,156.0,6,0,6,955,322,16.0,6.5,0.5565,24,1.344,296424,828,0.0826,347,-0.0317,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,B_400_0.5,B,400,0.5,constrained,244,218,156,0,156.0,39,0,39,0,0,36.0,8.67,0.9881,18,2.17,94184,386,0.3297,351,0.3048,341,0.3607,1
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,B_400_0.5,B,400,0.5,constrained,359,349,156,0,156.0,10,0,10,0,0,4.0,4.0,0.0,39,1.355,138574,386,0.2241,351,-0.0228,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,B_400_0.5,B,400,0.5,constrained,271,261,156,0,156.0,10,0,10,0,0,8.0,6.0,0.3333,26,1.812,104606,386,0.2968,351,0.2279,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,B_400_0.5,B,400,0.5,constrained,247,235,156,0,156.0,16,0,16,0,0,16.0,7.8,0.6379,20,2.013,95342,386,0.3257,351,0.2963,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,B_400_0.5,B,400,0.5,constrained,244,225,156,0,156.0,37,0,37,0,0,28.0,8.21,0.8581,19,2.102,94184,386,0.3297,351,0.3048,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,B_400_0.5,B,400,0.5,constrained,351,341,156,0,156.0,10,0,10,0,0,24.0,7.09,0.7593,22,1.387,135486,386,0.2292,351,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,B_400_0.5,B,400,0.5,constrained,362,352,156,0,156.0,10,0,10,0,0,16.0,6.5,0.5565,24,1.344,139732,386,0.2222,351,-0.0313,341,-0.0323,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting,C_400_0.5,C,400,0.5,constrained,230,218,156,0,156.0,21,0,21,0,0,36.0,8.67,0.9881,18,2.17,90620,394,0.3497,347,0.3372,341,0.3607,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace1,C_400_0.5,C,400,0.5,constrained,355,349,156,0,156.0,6,0,6,0,0,4.0,4.0,0.0,39,1.355,139870,394,0.2266,347,-0.0231,341,-0.0235,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace2,C_400_0.5,C,400,0.5,constrained,267,261,156,0,156.0,6,0,6,0,0,8.0,6.0,0.3333,26,1.812,105198,394,0.3013,347,0.2305,341,0.2346,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace4,C_400_0.5,C,400,0.5,constrained,243,235,156,0,156.0,10,0,10,0,0,16.0,7.8,0.6379,20,2.013,95742,394,0.331,347,0.2997,341,0.3109,0
qt_aliassamp16,qualtran,state_preparation,target,t,commuting_pace8,C_400_0.5,C,400,0.5,constrained,235,225,156,0,156.0,20,0,20,0,0,28.0,8.21,0.8581,19,2.102,92590,394,0.3423,347,0.3228,341,0.3402,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional,C_400_0.5,C,400,0.5,constrained,347,341,156,0,156.0,6,0,6,0,0,24.0,7.09,0.7593,22,1.387,136718,394,0.2318,347,0.0,341,0.0,0
qt_aliassamp16,qualtran,state_preparation,target,t,conventional_pace4,C_400_0.5,C,400,0.5,constrained,358,352,156,0,156.0,6,0,6,0,0,16.0,6.5,0.5565,24,1.344,141052,394,0.2247,347,-0.0317,341,-0.0323,0
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting,A_200_0.5,A,200,0.5,constrained,235,113,0,33,66.0,0,178,178,153,0,26.0,6.6,1.1097,10,3.31,40185,171,0.2439,242,0.0289,134,0.1567,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace1,A_200_0.5,A,200,0.5,constrained,239,213,0,33,66.0,0,26,26,157,0,2.0,2.0,0.0,33,1.756,40869,171,0.2398,242,0.0124,134,-0.5896,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace2,A_200_0.5,A,200,0.5,constrained,235,143,0,33,66.0,0,158,158,153,0,4.0,3.67,0.2033,18,2.615,40185,171,0.2439,242,0.0289,134,-0.0672,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace4,A_200_0.5,A,200,0.5,constrained,235,123,0,33,66.0,0,172,172,153,0,8.0,5.08,0.4264,13,3.041,40185,171,0.2439,242,0.0289,134,0.0821,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace8,A_200_0.5,A,200,0.5,constrained,235,113,0,33,66.0,0,178,178,153,0,14.0,6.6,0.6068,10,3.31,40185,171,0.2439,242,0.0289,134,0.1567,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,conventional,A_200_0.5,A,200,0.5,constrained,242,134,0,33,66.0,0,169,169,159,0,14.0,5.08,0.855,13,2.791,41382,171,0.2368,242,0.0,134,0.0,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,conventional_pace4,A_200_0.5,A,200,0.5,constrained,242,143,0,33,66.0,0,157,157,159,0,8.0,4.12,0.5275,16,2.615,41382,171,0.2368,242,0.0,134,-0.0672,1
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting,A_3200_0.5,A,3200,0.5,abundant,114,113,0,33,66.0,0,4,4,1353,339,26.0,6.6,1.1097,10,3.31,362406,3179,0.0282,135,0.1556,134,0.1567,0
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace1,A_3200_0.5,A,3200,0.5,abundant,214,213,0,33,66.0,0,1,1,2671,705,2.0,2.0,0.0,33,1.756,680306,3179,0.015,135,-0.5852,134,-0.5896,0
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace2,A_3200_0.5,A,3200,0.5,abundant,144,143,0,33,66.0,0,1,1,1748,449,4.0,3.67,0.2033,18,2.615,457776,3179,0.0223,135,-0.0667,134,-0.0672,0
qt_aliassamp8,qualtran,state_preparation,target,ccz,commuting_pace4,A_3200_0.5,A,3200,0.5,abundant,124,123,0,33,66.0,0,1,1,1484,375,8.0,5.08,0.4264,13,3.041,394196,3179,0.0259,135,0.0815,134,0.0821,0
