program,source,cliffords,gates,decision_sites,stages,max_stage_width,model,capacity_or_tiles,ccz_share,t_rate,ccz_rate,supply_pressure,makespan_uniform_min_teq,makespan_min_weighted_count,makespan_uniform_oracle,makespan_two_term_descent,makespan_local_sim_greedy,makespan_share_aware_greedy,makespan_proportional_split,makespan_sim_descent,makespan_stage_dp_r5,seconds_stage_dp_r5,makespan_stage_dp_sim,seconds_stage_dp_sim,seconds_sim_descent,makespan_reference,reference_exhaustive,reference_heterogeneity,reference_ccz_fraction,best_simple,makespan_best_simple,headroom_over_best_simple,headroom_over_uniform,regret_stage_dp_r5,regret_stage_dp_sim,regret_sim_descent,regret_best_simple
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.25,0.25,0.1818,0.1667,0.6799,1022,1022,1022,1008,1022,1022,1022,998,1026,1.611,1019,4.536,12.666,998,0,0.0305,0.9695,two_term_descent,1008,0.0099,0.0235,1.0281,1.021,1.0,1.01
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.25,0.5,0.0909,0.1667,0.8125,1022,1022,1022,1012,1022,1022,1022,1009,1028,1.864,1054,4.875,14.393,1009,0,0.0183,0.9817,two_term_descent,1012,0.003,0.0127,1.0188,1.0446,1.0,1.003
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.25,0.75,0.0909,0.1667,0.8125,1022,1022,1022,1012,1022,1022,1022,1009,1028,1.836,1054,4.795,13.175,1009,0,0.0183,0.9817,two_term_descent,1012,0.003,0.0127,1.0188,1.0446,1.0,1.003
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.25,0.9,0.0909,0.1667,0.8125,1022,1022,1022,1012,1022,1022,1022,1009,1028,1.832,1054,4.889,14.34,1009,0,0.0183,0.9817,two_term_descent,1012,0.003,0.0127,1.0188,1.0446,1.0,1.003
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.5,0.1,0.4545,0.1667,0.4889,1022,1022,1022,1008,1022,1022,1490,984,1016,1.875,1022,5.073,14.094,984,0,0.1402,0.8598,two_term_descent,1008,0.0238,0.0372,1.0325,1.0386,1.0,1.0244
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.5,0.25,0.3636,0.1667,0.5069,1022,1022,1022,1008,1022,1022,1850,987,1014,1.754,1020,4.652,15.556,987,0,0.0427,0.9573,two_term_descent,1008,0.0208,0.0342,1.0274,1.0334,1.0,1.0213
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.5,0.5,0.2727,0.1667,0.5807,1022,1022,1022,1008,1022,1022,1022,994,1026,1.992,1020,4.814,14.72,994,0,0.0366,0.9634,two_term_descent,1008,0.0139,0.0274,1.0322,1.0262,1.0,1.0141
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.5,0.75,0.0909,0.1667,0.8125,1022,1022,1022,1012,1022,1022,1022,1009,1028,1.974,1054,4.992,14.273,1009,0,0.0183,0.9817,two_term_descent,1012,0.003,0.0127,1.0188,1.0446,1.0,1.003
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.5,0.9,0.0909,0.1667,0.8125,1022,1022,1022,1012,1022,1022,1022,1009,1028,1.917,1054,4.905,15.744,1009,0,0.0183,0.9817,two_term_descent,1012,0.003,0.0127,1.0188,1.0446,1.0,1.003
qmpa_mul8,qmpa,kept,736,164,108,2,A,1.0,0.1,0.9091,0.1667,0.3196,1022,1193,1022,990,1022,1022,1193,971,1022,1.83,1012,5.714,15.536,971,0,0.1707,0.8293,two_term_descent,990,0.0192,0.0499,1.0525,1.0422,1.0,1.0196
qmpa_mul8,qmpa,kept,736,164,108,2,A,1.0,0.25,0.7273,0.1667,0.3717,1022,1210,1022,990,1022,1022,1210,973,1026,1.819,1024,5.276,13.425,973,0,0.1646,0.8354,two_term_descent,990,0.0172,0.0479,1.0545,1.0524,1.0,1.0175
qmpa_mul8,qmpa,kept,736,164,108,2,A,1.0,0.5,0.5455,0.3333,0.281,967,967,967,967,967,967,967,967,967,1.873,981,5.419,15.313,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0,1.0145,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,1.0,0.75,0.2727,0.3333,0.3626,967,967,967,967,967,967,967,967,967,1.864,987,5.103,12.497,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0,1.0207,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,1.0,0.9,0.0909,0.5,0.3122,967,967,967,967,967,967,967,967,967,1.693,1007,4.744,10.044,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0,1.0414,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,2.0,0.1,1.8182,0.1667,0.1834,1022,1188,1022,990,1022,1022,1188,973,1036,1.929,1046,7.757,15.924,973,0,0.1646,0.8354,two_term_descent,990,0.0172,0.0479,1.0647,1.075,1.0,1.0175
qmpa_mul8,qmpa,kept,736,164,108,2,A,2.0,0.25,1.4545,0.3333,0.1606,967,1188,967,967,967,967,1188,967,971,1.882,978,7.291,10.318,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0041,1.0114,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,2.0,0.5,1.0,0.5,0.1703,967,967,967,967,967,967,1189,967,973,1.909,989,6.315,12.939,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0062,1.0228,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,2.0,0.75,0.5455,0.6667,0.1813,967,967,967,967,967,967,967,967,967,1.896,971,6.391,15.761,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0,1.0041,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,2.0,0.9,0.1818,0.8333,0.1843,967,967,967,967,967,967,967,967,967,1.712,967,5.361,11.111,967,0,0.0,1.0,uniform_min_teq,967,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,B,400,0.25,1.8182,0.1667,0.1838,1025,1191,1025,993,1025,1025,1191,975,1091,2.383,1063,63.249,19.232,975,0,0.1646,0.8354,two_term_descent,993,0.0181,0.0488,1.119,1.0903,1.0,1.0185
qmpa_mul8,qmpa,kept,736,164,108,2,B,400,0.5,1.2727,0.3333,0.1756,970,970,970,970,970,970,1192,970,1006,2.279,1032,49.294,13.912,970,0,0.0,1.0,uniform_min_teq,970,0.0,0.0,1.0371,1.0639,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,B,400,0.75,0.7273,0.6667,0.1653,970,970,970,970,970,970,970,970,970,0.277,990,38.339,13.49,970,0,0.0,1.0,uniform_min_teq,970,0.0,0.0,1.0,1.0206,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,C,200,0.5,0.6364,0.1667,0.3657,1024,1024,1024,992,1024,1024,1203,979,1107,2.108,1058,27.085,19.329,979,0,0.0488,0.9512,two_term_descent,992,0.0131,0.0439,1.1307,1.0807,1.0,1.0133
qmpa_mul8,qmpa,kept,736,164,108,2,C,400,0.25,1.8182,0.1667,0.1838,1025,1189,1025,993,1025,1025,1189,975,1097,2.497,1097,60.807,21.451,975,0,0.1646,0.8354,two_term_descent,993,0.0181,0.0488,1.1251,1.1251,1.0,1.0185
qmpa_mul8,qmpa,kept,736,164,108,2,C,400,0.5,1.2727,0.3333,0.1756,970,970,970,970,970,970,1188,970,1010,2.364,1008,47.524,14.536,970,0,0.0,1.0,uniform_min_teq,970,0.0,0.0,1.0412,1.0392,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,C,400,0.75,0.7273,0.5,0.1972,971,971,971,971,971,971,971,971,975,0.97,995,33.187,20.061,971,0,0.0,1.0,uniform_min_teq,971,0.0,0.0,1.0041,1.0247,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,C,800,0.5,2.5455,0.6667,0.0878,969,969,969,969,969,969,1188,969,974,0.273,1002,92.826,14.672,969,0,0.0,1.0,uniform_min_teq,969,0.0,0.0,1.0052,1.0341,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.25,0.1,0.1818,0.1667,0.3595,166,166,166,166,166,166,166,166,166,0.102,187,0.228,0.081,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.1265,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.25,0.25,0.1818,0.1667,0.3595,166,166,166,166,166,166,166,166,166,0.103,187,0.23,0.082,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.1265,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.25,0.5,0.0909,0.1667,0.4365,166,166,166,166,166,166,166,166,166,0.108,204,0.244,0.09,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.2289,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.25,0.75,0.0909,0.1667,0.4365,166,166,166,166,166,166,166,166,166,0.103,204,0.24,0.092,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.2289,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.25,0.9,0.0909,0.1667,0.4365,166,166,166,166,166,166,166,166,166,0.108,204,0.308,0.092,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.2289,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.5,0.1,0.4545,0.1667,0.235,166,166,166,166,166,166,205,166,166,0.097,177,0.257,0.09,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0663,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.5,0.25,0.3636,0.1667,0.2657,166,166,166,166,166,166,222,166,166,0.105,179,0.25,0.086,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0783,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.5,0.5,0.2727,0.1667,0.3056,166,166,166,166,166,166,166,166,166,0.108,182,0.243,0.085,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0964,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.5,0.75,0.0909,0.1667,0.4365,166,166,166,166,166,166,166,166,166,0.106,204,0.243,0.091,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.2289,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,0.5,0.9,0.0909,0.1667,0.4365,166,166,166,166,166,166,166,166,166,0.107,204,0.242,0.092,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.2289,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,1.0,0.1,0.9091,0.1667,0.1491,166,202,166,166,166,166,202,166,166,0.088,174,0.308,0.089,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0482,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,1.0,0.25,0.7273,0.1667,0.1746,166,203,166,166,166,166,203,166,166,0.092,175,0.291,0.088,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0542,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,1.0,0.5,0.5455,0.3333,0.1528,166,166,166,166,166,166,166,166,166,0.107,166,0.309,0.087,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,1.0,0.75,0.2727,0.3333,0.1971,166,166,166,166,166,166,166,166,166,0.107,166,0.283,0.086,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,1.0,0.9,0.0909,0.5,0.1698,166,166,166,166,166,166,166,166,166,0.034,166,0.102,0.174,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,2.0,0.1,1.8182,0.1667,0.0861,166,201,166,166,166,166,201,166,166,0.088,173,0.402,0.09,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0422,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,2.0,0.25,1.4545,0.3333,0.0873,166,201,166,166,166,166,201,166,166,0.113,166,0.441,0.093,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,2.0,0.5,1.0,0.5,0.0926,166,166,166,166,166,166,202,166,166,0.116,166,0.396,0.093,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,2.0,0.75,0.5455,0.6667,0.0986,166,166,166,166,166,166,166,166,166,0.111,166,0.353,0.092,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,A,2.0,0.9,0.1818,0.8333,0.1002,166,166,166,166,166,166,166,166,166,0.043,166,0.114,0.09,166,0,0.0,1.0,uniform_min_teq,166,0.0,0.0,1.0,1.0,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,B,400,0.25,1.8182,0.1667,0.0861,168,204,168,168,168,168,204,168,188,0.15,186,3.907,0.244,168,0,0.0,1.0,uniform_min_teq,168,0.0,0.0,1.119,1.1071,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,B,400,0.5,1.2727,0.3333,0.0955,169,169,169,169,169,169,205,169,169,0.141,183,2.872,0.23,169,0,0.0,1.0,uniform_min_teq,169,0.0,0.0,1.0,1.0828,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,B,400,0.75,0.7273,0.6667,0.0899,169,169,169,169,169,169,169,169,169,0.115,171,1.984,0.207,169,0,0.0,1.0,uniform_min_teq,169,0.0,0.0,1.0,1.0118,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,C,200,0.5,0.6364,0.1667,0.191,168,168,168,168,168,168,204,168,190,0.134,194,0.751,0.157,168,0,0.0,1.0,uniform_min_teq,168,0.0,0.0,1.131,1.1548,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,C,400,0.25,1.8182,0.1667,0.0861,168,202,168,168,168,168,202,168,188,0.144,184,2.464,0.252,168,0,0.0,1.0,uniform_min_teq,168,0.0,0.0,1.119,1.0952,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,C,400,0.5,1.2727,0.3333,0.0955,169,169,169,169,169,169,201,169,173,0.145,179,0.873,0.218,169,0,0.0,1.0,uniform_min_teq,169,0.0,0.0,1.0237,1.0592,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,C,400,0.75,0.7273,0.5,0.1072,170,170,170,170,170,170,170,170,174,0.13,178,0.97,0.184,170,0,0.0,1.0,uniform_min_teq,170,0.0,0.0,1.0235,1.0471,1.0,1.0
qt_add16,qualtran,kept,117,15,15,1,C,800,0.5,2.5455,0.6667,0.0477,168,168,168,168,168,168,201,168,173,0.121,179,3.256,0.368,168,0,0.0,1.0,uniform_min_teq,168,0.0,0.0,1.0298,1.0655,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.25,0.1,0.1818,0.1667,0.3672,78,78,78,78,78,78,78,78,78,0.023,78,0.029,0.021,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.25,0.25,0.1818,0.1667,0.3672,78,78,78,78,78,78,78,78,78,0.021,78,0.028,0.021,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.25,0.5,0.0909,0.1667,0.4459,78,78,78,78,78,78,78,78,78,0.024,78,0.029,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.25,0.75,0.0909,0.1667,0.4459,78,78,78,78,78,78,78,78,78,0.023,78,0.029,0.023,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.25,0.9,0.0909,0.1667,0.4459,78,78,78,78,78,78,78,78,78,0.023,78,0.029,0.023,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.5,0.1,0.4545,0.1667,0.2401,78,78,78,78,78,78,101,78,78,0.014,89,0.03,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.141,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.5,0.25,0.3636,0.1667,0.2714,78,78,78,78,78,78,110,78,78,0.02,91,0.029,0.021,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.1667,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.5,0.5,0.2727,0.1667,0.3122,78,78,78,78,78,78,78,78,78,0.019,94,0.029,0.021,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.2051,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.5,0.75,0.0909,0.1667,0.4459,78,78,78,78,78,78,78,78,78,0.022,78,0.029,0.02,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,0.5,0.9,0.0909,0.1667,0.4459,78,78,78,78,78,78,78,78,78,0.023,78,0.029,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,1.0,0.1,0.9091,0.1667,0.1523,78,98,78,78,78,78,98,78,78,0.013,86,0.037,0.021,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.1026,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,1.0,0.25,0.7273,0.1667,0.1784,78,99,78,78,78,78,99,78,78,0.014,87,0.034,0.023,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.1154,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,1.0,0.5,0.5455,0.3333,0.1561,78,78,78,78,78,78,78,78,78,0.021,78,0.057,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,1.0,0.75,0.2727,0.3333,0.2014,78,78,78,78,78,78,78,78,78,0.023,78,0.055,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,1.0,0.9,0.0909,0.5,0.1734,78,78,78,78,78,78,78,78,78,0.009,78,0.02,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,2.0,0.1,1.8182,0.1667,0.0879,78,97,78,78,78,78,97,78,78,0.015,85,0.048,0.025,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0897,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,2.0,0.25,1.4545,0.3333,0.0892,78,97,78,78,78,78,97,78,78,0.021,78,0.082,0.024,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,2.0,0.5,1.0,0.5,0.0946,78,78,78,78,78,78,98,78,78,0.024,78,0.071,0.022,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,2.0,0.75,0.5455,0.6667,0.1007,78,78,78,78,78,78,78,78,78,0.023,78,0.062,0.024,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,A,2.0,0.9,0.1818,0.8333,0.1023,78,78,78,78,78,78,78,78,78,0.01,78,0.023,0.023,78,1,0.0,1.0,uniform_min_teq,78,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,B,400,0.25,1.8182,0.1667,0.0879,80,100,80,80,80,80,100,80,92,0.043,92,0.621,0.093,80,1,0.0,1.0,uniform_min_teq,80,0.0,0.0,1.15,1.15,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,B,400,0.5,1.2727,0.3333,0.0976,81,81,81,81,81,81,101,81,81,0.04,91,0.413,0.078,81,1,0.0,1.0,uniform_min_teq,81,0.0,0.0,1.0,1.1235,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,B,400,0.75,0.7273,0.6667,0.0918,81,81,81,81,81,81,81,81,81,0.041,81,0.255,0.067,81,1,0.0,1.0,uniform_min_teq,81,0.0,0.0,1.0,1.0,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,C,200,0.5,0.6364,0.1667,0.1951,80,80,80,80,80,80,100,80,94,0.036,94,0.105,0.053,80,1,0.0,1.0,uniform_min_teq,80,0.0,0.0,1.175,1.175,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,C,400,0.25,1.8182,0.1667,0.0879,80,98,80,80,80,80,98,80,92,0.036,90,0.444,0.102,80,1,0.0,1.0,uniform_min_teq,80,0.0,0.0,1.15,1.125,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,C,400,0.5,1.2727,0.3333,0.0976,81,81,81,81,81,81,97,81,85,0.041,87,0.262,0.08,81,1,0.0,1.0,uniform_min_teq,81,0.0,0.0,1.0494,1.0741,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,C,400,0.75,0.7273,0.5,0.1095,82,82,82,82,82,82,82,82,82,0.041,84,0.174,0.065,82,1,0.0,1.0,uniform_min_teq,82,0.0,0.0,1.0,1.0244,1.0,1.0
qt_add8,qualtran,kept,53,7,7,1,C,800,0.5,2.5455,0.6667,0.0488,80,80,80,80,80,80,97,80,85,0.048,80,0.595,0.129,80,1,0.0,1.0,uniform_min_teq,80,0.0,0.0,1.0625,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.25,0.1,0.1818,0.1667,0.3576,79,79,79,79,79,79,79,79,79,0.023,79,0.03,0.023,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.25,0.25,0.1818,0.1667,0.3576,79,79,79,79,79,79,79,79,79,0.023,79,0.03,0.024,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.25,0.5,0.0909,0.1667,0.4342,79,79,79,79,79,79,79,79,79,0.025,79,0.03,0.027,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.25,0.75,0.0909,0.1667,0.4342,79,79,79,79,79,79,79,79,79,0.024,79,0.031,0.026,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.25,0.9,0.0909,0.1667,0.4342,79,79,79,79,79,79,79,79,79,0.028,79,0.034,0.027,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.5,0.1,0.4545,0.1667,0.2338,79,79,79,79,79,79,102,79,79,0.014,90,0.031,0.024,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.1392,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.5,0.25,0.3636,0.1667,0.2643,79,79,79,79,79,79,111,79,79,0.02,92,0.03,0.024,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.1646,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.5,0.5,0.2727,0.1667,0.3039,79,79,79,79,79,79,79,79,79,0.021,95,0.03,0.024,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.2025,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.5,0.75,0.0909,0.1667,0.4342,79,79,79,79,79,79,79,79,79,0.024,79,0.03,0.025,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,0.5,0.9,0.0909,0.1667,0.4342,79,79,79,79,79,79,79,79,79,0.024,79,0.03,0.025,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,1.0,0.1,0.9091,0.1667,0.1483,79,99,79,79,79,79,99,79,79,0.015,87,0.037,0.026,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.1013,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,1.0,0.25,0.7273,0.1667,0.1737,79,100,79,79,79,79,100,79,79,0.015,88,0.035,0.025,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.1139,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,1.0,0.5,0.5455,0.3333,0.152,79,79,79,79,79,79,79,79,79,0.024,79,0.062,0.025,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,1.0,0.75,0.2727,0.3333,0.1961,79,79,79,79,79,79,79,79,79,0.025,79,0.056,0.024,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,1.0,0.9,0.0909,0.5,0.1689,79,79,79,79,79,79,79,79,79,0.011,79,0.021,0.026,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,2.0,0.1,1.8182,0.1667,0.0856,79,98,79,79,79,79,98,79,79,0.016,86,0.063,0.03,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0886,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,2.0,0.25,1.4545,0.3333,0.0868,79,98,79,79,79,79,98,79,79,0.024,79,0.086,0.027,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,2.0,0.5,1.0,0.5,0.0921,79,79,79,79,79,79,99,79,79,0.026,79,0.094,0.028,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,2.0,0.75,0.5455,0.6667,0.098,79,79,79,79,79,79,79,79,79,0.025,79,0.065,0.028,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,A,2.0,0.9,0.1818,0.8333,0.0997,79,79,79,79,79,79,79,79,79,0.011,79,0.024,0.026,79,1,0.0,1.0,uniform_min_teq,79,0.0,0.0,1.0,1.0,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,B,400,0.25,1.8182,0.1667,0.0856,81,101,81,81,81,81,101,81,93,0.044,93,0.656,0.101,81,1,0.0,1.0,uniform_min_teq,81,0.0,0.0,1.1481,1.1481,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,B,400,0.5,1.2727,0.3333,0.095,82,82,82,82,82,82,102,82,82,0.039,92,0.446,0.083,82,1,0.0,1.0,uniform_min_teq,82,0.0,0.0,1.0,1.122,1.0,1.0
qt_addk8,qualtran,kept,63,7,7,1,B,400,0.75,0.7273,0.6667,0.0894,82,82,82,82,82,82,82,82,82,0.039,82,0.251,0.07,82,1,0.0,1.0,uniform_min_teq,82,0.0,0.0,1.0,1.0,1.0,1.0
