workload,family,seed,n,C,B,schedule,T_ref_asap,T_static,T_exe,ratio_to_T_ref,stall_cycles,Delta_max,max_backlog,mean_backlog,BacklogArea,L_backlog,num_backlog_intervals,longest_backlog_interval,backlog_persistence_ratio,D_peak,D_mean,D_cv,D_peak_to_mean,num_demand_peaks,T_count,critical_path_length,slack_ratio,mean_slack,median_slack,p90_slack,fraction_zero_slack,fraction_slack_ge_2,fraction_slack_ge_5,ready_T_width_peak,mean_demand_over_C,peak_demand_over_C,supply_tightness,regime_label,regime_reason,recommended_strategy
multiplier_n16,semi_real_multiplier_larger,0,16,1,16,capacity_aware,82,290,290,3.5365853658536586,0,0,0,0.0,0,0,0,0,0.0,1,0.9172413793103448,0.3003757045930553,1.0902255639097744,266,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9172413793103448,1.0,2.7142857142857144,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,1,16,smooth,82,268,272,3.317073170731707,4,20,4,0.03731343283582089,10,4,1,4,0.014925373134328358,17,0.9925373134328358,1.1179771027648635,17.127819548872182,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9925373134328358,17.0,2.7142857142857144,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,1,16,delivery_aware_v2,82,268,272,3.317073170731707,4,20,4,0.03731343283582089,10,4,1,4,0.014925373134328358,11,0.9925373134328358,0.7784406282738676,11.082706766917294,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9925373134328358,11.0,2.7142857142857144,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,1,16,robust_smooth,82,268,272,3.317073170731707,4,20,4,0.03731343283582089,10,4,1,4,0.014925373134328358,17,0.9925373134328358,1.1179771027648635,17.127819548872182,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9925373134328358,17.0,2.7142857142857144,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,0,static,82,82,165,2.0121951219512195,83,166,166,102.21951219512195,8382,81,1,81,0.9878048780487805,17,3.2439024390243905,1.967167903833989,5.2406015037593985,3,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,1.6219512195121952,8.5,1.6219512195121952,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,0,capacity_aware,82,159,159,1.9390243902439024,0,0,0,0.0,0,0,0,0,0.0,2,1.6729559748427674,0.4318565558127633,1.1954887218045112,131,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.8364779874213837,1.0,1.6219512195121952,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,0,smooth,82,135,156,1.9024390243902438,21,42,42,4.82962962962963,652,31,1,31,0.22962962962962963,17,1.9703703703703703,1.2986205320786135,8.62781954887218,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9851851851851852,8.5,1.6219512195121952,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,0,delivery_aware_v2,82,135,156,1.9024390243902438,21,42,42,4.874074074074074,658,31,1,31,0.22962962962962963,16,1.9703703703703703,1.1929442823655947,8.1203007518797,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9851851851851852,8.0,1.6219512195121952,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,0,robust_smooth,82,268,268,3.268292682926829,0,0,0,0.0,0,0,0,0,0.0,17,0.9925373134328358,1.1179771027648635,17.127819548872182,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.4962686567164179,8.5,1.6219512195121952,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,4,static,82,82,163,1.9878048780487805,81,166,162,98.26829268292683,8058,81,1,81,0.9878048780487805,17,3.2439024390243905,1.967167903833989,5.2406015037593985,3,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,1.6219512195121952,8.5,1.5833333333333333,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,4,capacity_aware,82,159,159,1.9390243902439024,0,0,0,0.0,0,0,0,0,0.0,2,1.6729559748427674,0.4318565558127633,1.1954887218045112,131,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.8364779874213837,1.0,1.5833333333333333,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,4,smooth,82,135,154,1.8780487804878048,19,42,38,3.925925925925926,530,29,1,29,0.21481481481481482,17,1.9703703703703703,1.2986205320786135,8.62781954887218,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9851851851851852,8.5,1.5833333333333333,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,4,delivery_aware_v2,82,135,154,1.8780487804878048,19,42,38,3.948148148148148,533,29,1,29,0.21481481481481482,16,1.9703703703703703,1.155573300282723,8.1203007518797,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.9851851851851852,8.0,1.5833333333333333,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
multiplier_n16,semi_real_multiplier_larger,0,16,2,4,robust_smooth,82,268,268,3.268292682926829,0,0,0,0.0,0,0,0,0,0.0,17,0.9925373134328358,1.1179771027648635,17.127819548872182,1,266,82,0.9624060150375939,9.68421052631579,10.0,10.0,0.03759398496240601,0.9624060150375939,0.9624060150375939,17,0.4962686567164179,8.5,1.5833333333333333,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
