workload,family,seed,n,C,B,schedule,T_ref_asap,T_static,T_exe,ratio_to_T_ref,stall_cycles,Delta_max,max_backlog,mean_backlog,BacklogArea,L_backlog,num_backlog_intervals,longest_backlog_interval,backlog_persistence_ratio,D_peak,D_mean,D_cv,D_peak_to_mean,num_demand_peaks,T_count,critical_path_length,slack_ratio,mean_slack,median_slack,p90_slack,fraction_zero_slack,fraction_slack_ge_2,fraction_slack_ge_5,ready_T_width_peak,mean_demand_over_C,peak_demand_over_C,supply_tightness,regime_label,regime_reason,recommended_strategy
constructed_high,high_compressibility,0,24,2,2,static,80,80,108,1.35,28,57,55,10.375,830,30,1,30,0.375,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,30.5,0.4444444444444444,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,2,capacity_aware,80,110,110,1.375,0,0,0,0.0,0,0,0,0,0.0,2,0.6545454545454545,1.3419858143534626,3.0555555555555554,30,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.32727272727272727,1.0,0.4444444444444444,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,2,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.3767961101736261,2.2222222222222223,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.0,0.4444444444444444,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,2,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,3,0.9,1.1194134266449935,3.333333333333333,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.5,0.4444444444444444,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,2,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,0.5,0.4444444444444444,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,4,static,80,80,107,1.3375,27,57,53,9.6375,771,29,1,29,0.3625,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,30.5,0.43902439024390244,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,4,capacity_aware,80,110,110,1.375,0,0,0,0.0,0,0,0,0,0.0,2,0.6545454545454545,1.3419858143534626,3.0555555555555554,30,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.32727272727272727,1.0,0.43902439024390244,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,4,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.3767961101736261,2.2222222222222223,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.0,0.43902439024390244,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,4,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,3,0.9,1.1194134266449935,3.333333333333333,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.5,0.43902439024390244,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,4,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,0.5,0.43902439024390244,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
