case_id,workload,family,seed,n,policy,chosen_strategy,T_exe_over_T_ref,BacklogArea,DeltaC,DeltaB,pareto_optimal,near_pareto,nontrivial_case
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,1
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,random,robust_smooth,1.2692307692307692,0.0,0.0,0.0,0,0,1
exact_qft_n8|semi_real_qft|0|8|2|2,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,random,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|4,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,random,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|8,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|12,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,random,none/static,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|16,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.1153846153846154,0.0,0.0,0.0,0,0,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|2|24,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|0,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,random,none/static,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|2,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|4,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|8,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|12,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,random,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|16,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|3|24,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,random,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|0,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,random,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|2,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|4,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,random,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|8,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,random,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|12,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,random,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|16,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|4|24,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,random,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|0,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,random,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|2,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,random,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|4,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,random,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|8,exact_qft_n8,semi_real_qft,0,8,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
exact_qft_n8|semi_real_qft|0|8|5|12,exact_qft_n8,semi_real_qft,0,8,random,DA_v2,1.0,0.0,0.0,0.0,1,1,0
