code,d,p,ratio,p_ebit,rho,regime_class,scenario,k,fail_R,fail_T,ebits_R,ebits_T,latency_R,latency_T,spacetime_R,spacetime_T,choice_ebits,choice_latency,choice_failure,fail_of_ebits_choice,fail_of_failure_choice,inversion,failure_ratio
SC3,3,0.001,30.0,0.03,3,near-term,oneway,18,0.15812328572408396,0.0460762079094242,162,9,58,61,116,130,T,R,T,0.0460762079094242,0.0460762079094242,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,19,0.1667131531868782,0.047789573042142035,171,9,61,64,122,136,T,R,T,0.047789573042142035,0.047789573042142035,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,20,0.1753030206496725,0.04950293817485988,180,9,64,67,128,142,T,R,T,0.04950293817485988,0.04950293817485988,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,21,0.18389288811246673,0.05121630330757772,189,9,67,70,134,148,T,R,T,0.05121630330757772,0.05121630330757772,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,22,0.19248275557526098,0.05292966844029556,198,9,70,73,140,154,T,R,T,0.05292966844029556,0.05292966844029556,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,23,0.20107262303805526,0.0546430335730134,207,9,73,76,146,160,T,R,T,0.0546430335730134,0.0546430335730134,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,24,0.2096624905008495,0.05635639870573124,216,9,76,79,152,166,T,R,T,0.05635639870573124,0.05635639870573124,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,25,0.21825235796364376,0.058069763838449084,225,9,79,82,158,172,T,R,T,0.058069763838449084,0.058069763838449084,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,26,0.22684222542643803,0.05978312897116692,234,9,82,85,164,178,T,R,T,0.05978312897116692,0.05978312897116692,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,27,0.23543209288923228,0.06149649410388477,243,9,85,88,170,184,T,R,T,0.06149649410388477,0.06149649410388477,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,28,0.24402196035202653,0.0632098592366026,252,9,88,91,176,190,T,R,T,0.0632098592366026,0.0632098592366026,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,29,0.2526118278148208,0.06492322436932045,261,9,91,94,182,196,T,R,T,0.06492322436932045,0.06492322436932045,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,oneway,30,0.26120169527761505,0.0666365895020383,270,9,94,97,188,202,T,R,T,0.0666365895020383,0.0666365895020383,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,1,0.012095538856581543,0.027855492032599433,9,18,7,13,14,42,R,R,R,0.012095538856581543,0.012095538856581543,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,2,0.0206854063193758,0.029597207024125896,18,18,10,16,20,48,R,R,R,0.0206854063193758,0.0206854063193758,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,3,0.02927527378217006,0.03133892201565235,27,18,13,19,26,54,T_rt,R,R,0.03133892201565235,0.02927527378217006,True,1.0704911676945323
SC3,3,0.001,30.0,0.03,3,near-term,return,4,0.03786514124496432,0.033080637007178816,36,18,16,22,32,60,T_rt,R,T_rt,0.033080637007178816,0.033080637007178816,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,5,0.04645500870775858,0.03482235199870527,45,18,19,25,38,66,T_rt,R,T_rt,0.03482235199870527,0.03482235199870527,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,6,0.055044876170552835,0.036564066990231736,54,18,22,28,44,72,T_rt,R,T_rt,0.036564066990231736,0.036564066990231736,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,7,0.06363474363334709,0.0383057819817582,63,18,25,31,50,78,T_rt,R,T_rt,0.0383057819817582,0.0383057819817582,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,8,0.07222461109614135,0.04004749697328466,72,18,28,34,56,84,T_rt,R,T_rt,0.04004749697328466,0.04004749697328466,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,9,0.08081447855893562,0.04178921196481112,81,18,31,37,62,90,T_rt,R,T_rt,0.04178921196481112,0.04178921196481112,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,10,0.08940434602172988,0.043530926956337576,90,18,34,40,68,96,T_rt,R,T_rt,0.043530926956337576,0.043530926956337576,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,11,0.09799421348452413,0.04527264194786404,99,18,37,43,74,102,T_rt,R,T_rt,0.04527264194786404,0.04527264194786404,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,12,0.10658408094731839,0.0470143569393905,108,18,40,46,80,108,T_rt,R,T_rt,0.0470143569393905,0.0470143569393905,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,13,0.11517394841011265,0.04875607193091697,117,18,43,49,86,114,T_rt,R,T_rt,0.04875607193091697,0.04875607193091697,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,14,0.1237638158729069,0.05049778692244343,126,18,46,52,92,120,T_rt,R,T_rt,0.05049778692244343,0.05049778692244343,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,15,0.1323536833357012,0.05223950191396989,135,18,49,55,98,126,T_rt,R,T_rt,0.05223950191396989,0.05223950191396989,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,16,0.14094355079849544,0.05398121690549634,144,18,52,58,104,132,T_rt,R,T_rt,0.05398121690549634,0.05398121690549634,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,17,0.14953341826128969,0.05572293189702281,153,18,55,61,110,138,T_rt,R,T_rt,0.05572293189702281,0.05572293189702281,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,18,0.15812328572408396,0.05746464688854927,162,18,58,64,116,144,T_rt,R,T_rt,0.05746464688854927,0.05746464688854927,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,19,0.1667131531868782,0.059206361880075734,171,18,61,67,122,150,T_rt,R,T_rt,0.059206361880075734,0.059206361880075734,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,20,0.1753030206496725,0.06094807687160218,180,18,64,70,128,156,T_rt,R,T_rt,0.06094807687160218,0.06094807687160218,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,21,0.18389288811246673,0.06268979186312865,189,18,67,73,134,162,T_rt,R,T_rt,0.06268979186312865,0.06268979186312865,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,22,0.19248275557526098,0.06443150685465511,198,18,70,76,140,168,T_rt,R,T_rt,0.06443150685465511,0.06443150685465511,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,23,0.20107262303805526,0.06617322184618157,207,18,73,79,146,174,T_rt,R,T_rt,0.06617322184618157,0.06617322184618157,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,24,0.2096624905008495,0.06791493683770804,216,18,76,82,152,180,T_rt,R,T_rt,0.06791493683770804,0.06791493683770804,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,25,0.21825235796364376,0.0696566518292345,225,18,79,85,158,186,T_rt,R,T_rt,0.0696566518292345,0.0696566518292345,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,26,0.22684222542643803,0.07139836682076095,234,18,82,88,164,192,T_rt,R,T_rt,0.07139836682076095,0.07139836682076095,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,27,0.23543209288923228,0.07314008181228741,243,18,85,91,170,198,T_rt,R,T_rt,0.07314008181228741,0.07314008181228741,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,28,0.24402196035202653,0.07488179680381388,252,18,88,94,176,204,T_rt,R,T_rt,0.07488179680381388,0.07488179680381388,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,29,0.2526118278148208,0.07662351179534034,261,18,91,97,182,210,T_rt,R,T_rt,0.07662351179534034,0.07662351179534034,False,1.0
SC3,3,0.001,30.0,0.03,3,near-term,return,30,0.26120169527761505,0.0783652267868668,270,18,94,100,188,216,T_rt,R,T_rt,0.0783652267868668,0.0783652267868668,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,1,0.01353887841645106,0.016949000653220896,9,9,10,10,20,28,R,R,R,0.01353887841645106,0.01353887841645106,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,2,0.02549653818560752,0.018662365785938738,18,9,20,13,40,34,T,T,T,0.018662365785938738,0.018662365785938738,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,3,0.037454197954763985,0.020375730918656576,27,9,30,16,60,40,T,T,T,0.020375730918656576,0.020375730918656576,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,4,0.049411857723920455,0.02208909605137442,36,9,40,19,80,46,T,T,T,0.02208909605137442,0.02208909605137442,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,5,0.061369517493076925,0.02380246118409226,45,9,50,22,100,52,T,T,T,0.02380246118409226,0.02380246118409226,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,6,0.07332717726223338,0.0255158263168101,54,9,60,25,120,58,T,T,T,0.0255158263168101,0.0255158263168101,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,7,0.08528483703138984,0.027229191449527942,63,9,70,28,140,64,T,T,T,0.027229191449527942,0.027229191449527942,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,8,0.09724249680054631,0.028942556582245784,72,9,80,31,160,70,T,T,T,0.028942556582245784,0.028942556582245784,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,9,0.10920015656970278,0.030655921714963626,81,9,90,34,180,76,T,T,T,0.030655921714963626,0.030655921714963626,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,10,0.12115781633885925,0.032369286847681464,90,9,100,37,200,82,T,T,T,0.032369286847681464,0.032369286847681464,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,11,0.13311547610801572,0.03408265198039931,99,9,110,40,220,88,T,T,T,0.03408265198039931,0.03408265198039931,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,12,0.1450731358771722,0.03579601711311715,108,9,120,43,240,94,T,T,T,0.03579601711311715,0.03579601711311715,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,13,0.15703079564632863,0.037509382245834985,117,9,130,46,260,100,T,T,T,0.037509382245834985,0.037509382245834985,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,14,0.1689884554154851,0.03922274737855283,126,9,140,49,280,106,T,T,T,0.03922274737855283,0.03922274737855283,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,15,0.1809461151846416,0.040936112511270675,135,9,150,52,300,112,T,T,T,0.040936112511270675,0.040936112511270675,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,16,0.19290377495379804,0.04264947764398851,144,9,160,55,320,118,T,T,T,0.04264947764398851,0.04264947764398851,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,17,0.20486143472295448,0.04436284277670635,153,9,170,58,340,124,T,T,T,0.04436284277670635,0.04436284277670635,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,18,0.21681909449211098,0.0460762079094242,162,9,180,61,360,130,T,T,T,0.0460762079094242,0.0460762079094242,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,19,0.22877675426126742,0.047789573042142035,171,9,190,64,380,136,T,T,T,0.047789573042142035,0.047789573042142035,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,20,0.24073441403042392,0.04950293817485988,180,9,200,67,400,142,T,T,T,0.04950293817485988,0.04950293817485988,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,21,0.25269207379958036,0.05121630330757772,189,9,210,70,420,148,T,T,T,0.05121630330757772,0.05121630330757772,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,22,0.26464973356873683,0.05292966844029556,198,9,220,73,440,154,T,T,T,0.05292966844029556,0.05292966844029556,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,23,0.2766073933378933,0.0546430335730134,207,9,230,76,460,160,T,T,T,0.0546430335730134,0.0546430335730134,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,24,0.2885650531070498,0.05635639870573124,216,9,240,79,480,166,T,T,T,0.05635639870573124,0.05635639870573124,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,25,0.30052271287620624,0.058069763838449084,225,9,250,82,500,172,T,T,T,0.058069763838449084,0.058069763838449084,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,26,0.3124803726453627,0.05978312897116692,234,9,260,85,520,178,T,T,T,0.05978312897116692,0.05978312897116692,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,27,0.3244380324145192,0.06149649410388477,243,9,270,88,540,184,T,T,T,0.06149649410388477,0.06149649410388477,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,28,0.3363956921836756,0.0632098592366026,252,9,280,91,560,190,T,T,T,0.0632098592366026,0.0632098592366026,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,29,0.34835335195283207,0.06492322436932045,261,9,290,94,580,196,T,T,T,0.06492322436932045,0.06492322436932045,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,oneway,30,0.36031101172198854,0.0666365895020383,270,9,300,97,600,202,T,T,T,0.0666365895020383,0.0666365895020383,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,1,0.01353887841645106,0.03122328433896164,9,18,10,20,20,56,R,R,R,0.01353887841645106,0.01353887841645106,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,2,0.02549653818560752,0.03152165977061858,18,18,20,20,40,56,R,R,R,0.02549653818560752,0.02549653818560752,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,3,0.037454197954763985,0.031820035202275526,27,18,30,20,60,56,T_rt,T_rt,T_rt,0.031820035202275526,0.031820035202275526,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,4,0.049411857723920455,0.033080637007178816,36,18,40,22,80,60,T_rt,T_rt,T_rt,0.033080637007178816,0.033080637007178816,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,5,0.061369517493076925,0.03482235199870527,45,18,50,25,100,66,T_rt,T_rt,T_rt,0.03482235199870527,0.03482235199870527,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,6,0.07332717726223338,0.036564066990231736,54,18,60,28,120,72,T_rt,T_rt,T_rt,0.036564066990231736,0.036564066990231736,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,7,0.08528483703138984,0.0383057819817582,63,18,70,31,140,78,T_rt,T_rt,T_rt,0.0383057819817582,0.0383057819817582,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,8,0.09724249680054631,0.04004749697328466,72,18,80,34,160,84,T_rt,T_rt,T_rt,0.04004749697328466,0.04004749697328466,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,9,0.10920015656970278,0.04178921196481112,81,18,90,37,180,90,T_rt,T_rt,T_rt,0.04178921196481112,0.04178921196481112,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,10,0.12115781633885925,0.043530926956337576,90,18,100,40,200,96,T_rt,T_rt,T_rt,0.043530926956337576,0.043530926956337576,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,11,0.13311547610801572,0.04527264194786404,99,18,110,43,220,102,T_rt,T_rt,T_rt,0.04527264194786404,0.04527264194786404,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,12,0.1450731358771722,0.0470143569393905,108,18,120,46,240,108,T_rt,T_rt,T_rt,0.0470143569393905,0.0470143569393905,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,13,0.15703079564632863,0.04875607193091697,117,18,130,49,260,114,T_rt,T_rt,T_rt,0.04875607193091697,0.04875607193091697,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,14,0.1689884554154851,0.05049778692244343,126,18,140,52,280,120,T_rt,T_rt,T_rt,0.05049778692244343,0.05049778692244343,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,15,0.1809461151846416,0.05223950191396989,135,18,150,55,300,126,T_rt,T_rt,T_rt,0.05223950191396989,0.05223950191396989,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,16,0.19290377495379804,0.05398121690549634,144,18,160,58,320,132,T_rt,T_rt,T_rt,0.05398121690549634,0.05398121690549634,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,17,0.20486143472295448,0.05572293189702281,153,18,170,61,340,138,T_rt,T_rt,T_rt,0.05572293189702281,0.05572293189702281,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,18,0.21681909449211098,0.05746464688854927,162,18,180,64,360,144,T_rt,T_rt,T_rt,0.05746464688854927,0.05746464688854927,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,19,0.22877675426126742,0.059206361880075734,171,18,190,67,380,150,T_rt,T_rt,T_rt,0.059206361880075734,0.059206361880075734,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,20,0.24073441403042392,0.06094807687160218,180,18,200,70,400,156,T_rt,T_rt,T_rt,0.06094807687160218,0.06094807687160218,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,21,0.25269207379958036,0.06268979186312865,189,18,210,73,420,162,T_rt,T_rt,T_rt,0.06268979186312865,0.06268979186312865,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,22,0.26464973356873683,0.06443150685465511,198,18,220,76,440,168,T_rt,T_rt,T_rt,0.06443150685465511,0.06443150685465511,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,23,0.2766073933378933,0.06617322184618157,207,18,230,79,460,174,T_rt,T_rt,T_rt,0.06617322184618157,0.06617322184618157,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,24,0.2885650531070498,0.06791493683770804,216,18,240,82,480,180,T_rt,T_rt,T_rt,0.06791493683770804,0.06791493683770804,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,25,0.30052271287620624,0.0696566518292345,225,18,250,85,500,186,T_rt,T_rt,T_rt,0.0696566518292345,0.0696566518292345,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,26,0.3124803726453627,0.07139836682076095,234,18,260,88,520,192,T_rt,T_rt,T_rt,0.07139836682076095,0.07139836682076095,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,27,0.3244380324145192,0.07314008181228741,243,18,270,91,540,198,T_rt,T_rt,T_rt,0.07314008181228741,0.07314008181228741,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,28,0.3363956921836756,0.07488179680381388,252,18,280,94,560,204,T_rt,T_rt,T_rt,0.07488179680381388,0.07488179680381388,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,29,0.34835335195283207,0.07662351179534034,261,18,290,97,580,210,T_rt,T_rt,T_rt,0.07662351179534034,0.07662351179534034,False,1.0
SC3,3,0.001,30.0,0.03,10,realistic,return,30,0.36031101172198854,0.0783652267868668,270,18,300,100,600,216,T_rt,T_rt,T_rt,0.0783652267868668,0.0783652267868668,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,1,0.023161142148914505,0.026571264385684343,9,9,30,30,60,68,R,R,R,0.023161142148914505,0.023161142148914505,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,2,0.044741065650534415,0.026841289958532667,18,9,60,30,120,68,T,T,T,0.026841289958532667,0.026841289958532667,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,3,0.06632098915215433,0.027111315531380988,27,9,90,30,180,68,T,T,T,0.027111315531380988,0.027111315531380988,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,4,0.08790091265377423,0.027381341104229316,36,9,120,30,240,68,T,T,T,0.027381341104229316,0.027381341104229316,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,5,0.10948083615539415,0.027651366677077637,45,9,150,30,300,68,T,T,T,0.027651366677077637,0.027651366677077637,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,6,0.13106075965701405,0.02792139224992596,54,9,180,30,360,68,T,T,T,0.02792139224992596,0.02792139224992596,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,7,0.15264068315863397,0.028191417822774286,63,9,210,30,420,68,T,T,T,0.028191417822774286,0.028191417822774286,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,8,0.17422060666025388,0.028942556582245784,72,9,240,31,480,70,T,T,T,0.028942556582245784,0.028942556582245784,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,9,0.1958005301618738,0.030655921714963626,81,9,270,34,540,76,T,T,T,0.030655921714963626,0.030655921714963626,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,10,0.21738045366349373,0.032369286847681464,90,9,300,37,600,82,T,T,T,0.032369286847681464,0.032369286847681464,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,11,0.2389603771651136,0.03408265198039931,99,9,330,40,660,88,T,T,T,0.03408265198039931,0.03408265198039931,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,12,0.2605403006667335,0.03579601711311715,108,9,360,43,720,94,T,T,T,0.03579601711311715,0.03579601711311715,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,13,0.2821202241683534,0.037509382245834985,117,9,390,46,780,100,T,T,T,0.037509382245834985,0.037509382245834985,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,14,0.30370014766997333,0.03922274737855283,126,9,420,49,840,106,T,T,T,0.03922274737855283,0.03922274737855283,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,15,0.3252800711715933,0.040936112511270675,135,9,450,52,900,112,T,T,T,0.040936112511270675,0.040936112511270675,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,16,0.34685999467321316,0.04264947764398851,144,9,480,55,960,118,T,T,T,0.04264947764398851,0.04264947764398851,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,17,0.36843991817483307,0.04436284277670635,153,9,510,58,1020,124,T,T,T,0.04436284277670635,0.04436284277670635,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,18,0.390019841676453,0.0460762079094242,162,9,540,61,1080,130,T,T,T,0.0460762079094242,0.0460762079094242,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,19,0.4115997651780729,0.047789573042142035,171,9,570,64,1140,136,T,T,T,0.047789573042142035,0.047789573042142035,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,20,0.4331796886796928,0.04950293817485988,180,9,600,67,1200,142,T,T,T,0.04950293817485988,0.04950293817485988,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,21,0.4547596121813127,0.05121630330757772,189,9,630,70,1260,148,T,T,T,0.05121630330757772,0.05121630330757772,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,22,0.47633953568293264,0.05292966844029556,198,9,660,73,1320,154,T,T,T,0.05292966844029556,0.05292966844029556,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,23,0.4979194591845526,0.0546430335730134,207,9,690,76,1380,160,T,T,T,0.0546430335730134,0.0546430335730134,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,24,0.5194993826861725,0.05635639870573124,216,9,720,79,1440,166,T,T,T,0.05635639870573124,0.05635639870573124,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,25,0.5410793061877923,0.058069763838449084,225,9,750,82,1500,172,T,T,T,0.058069763838449084,0.058069763838449084,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,26,0.5626592296894123,0.05978312897116692,234,9,780,85,1560,178,T,T,T,0.05978312897116692,0.05978312897116692,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,27,0.5842391531910323,0.06149649410388477,243,9,810,88,1620,184,T,T,T,0.06149649410388477,0.06149649410388477,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,28,0.6058190766926521,0.0632098592366026,252,9,840,91,1680,190,T,T,T,0.0632098592366026,0.0632098592366026,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,29,0.627399000194272,0.06492322436932045,261,9,870,94,1740,196,T,T,T,0.06492322436932045,0.06492322436932045,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,oneway,30,0.6489789236958919,0.0666365895020383,270,9,900,97,1800,202,T,T,T,0.0666365895020383,0.0666365895020383,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,1,0.023161142148914505,0.050467811803888527,9,18,30,60,60,136,R,R,R,0.023161142148914505,0.023161142148914505,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,2,0.044741065650534415,0.050766187235545476,18,18,60,60,120,136,R,R,R,0.044741065650534415,0.044741065650534415,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,3,0.06632098915215433,0.05106456266720241,27,18,90,60,180,136,T_rt,T_rt,T_rt,0.05106456266720241,0.05106456266720241,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,4,0.08790091265377423,0.05136293809885936,36,18,120,60,240,136,T_rt,T_rt,T_rt,0.05136293809885936,0.05136293809885936,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,5,0.10948083615539415,0.0516613135305163,45,18,150,60,300,136,T_rt,T_rt,T_rt,0.0516613135305163,0.0516613135305163,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,6,0.13106075965701405,0.05195968896217325,54,18,180,60,360,136,T_rt,T_rt,T_rt,0.05195968896217325,0.05195968896217325,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,7,0.15264068315863397,0.0522580643938302,63,18,210,60,420,136,T_rt,T_rt,T_rt,0.0522580643938302,0.0522580643938302,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,8,0.17422060666025388,0.05255643982548714,72,18,240,60,480,136,T_rt,T_rt,T_rt,0.05255643982548714,0.05255643982548714,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,9,0.1958005301618738,0.05285481525714408,81,18,270,60,540,136,T_rt,T_rt,T_rt,0.05285481525714408,0.05285481525714408,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,10,0.21738045366349373,0.05315319068880102,90,18,300,60,600,136,T_rt,T_rt,T_rt,0.05315319068880102,0.05315319068880102,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,11,0.2389603771651136,0.05345156612045797,99,18,330,60,660,136,T_rt,T_rt,T_rt,0.05345156612045797,0.05345156612045797,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,12,0.2605403006667335,0.05374994155211492,108,18,360,60,720,136,T_rt,T_rt,T_rt,0.05374994155211492,0.05374994155211492,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,13,0.2821202241683534,0.05404831698377186,117,18,390,60,780,136,T_rt,T_rt,T_rt,0.05404831698377186,0.05404831698377186,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,14,0.30370014766997333,0.05434669241542881,126,18,420,60,840,136,T_rt,T_rt,T_rt,0.05434669241542881,0.05434669241542881,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,15,0.3252800711715933,0.05464506784708575,135,18,450,60,900,136,T_rt,T_rt,T_rt,0.05464506784708575,0.05464506784708575,False,1.0
SC3,3,0.001,30.0,0.03,30,realistic,return,16,0.34685999467321316,0.05494344327874269,144,18,480,60,960,136,T_rt,T_rt,T_rt,0.05494344327874269,0.05494344327874269,False,1.0
