workload,family,seed,n,schedule,C,B,T_static,T_exe,stall_cycles,slowdown,Delta_max,L_backlog,static_depth_penalty,Delta_reduction_vs_static,Texe_reduction_vs_static,Delta_reduction_vs_smooth,Texe_reduction_vs_smooth,Delta_reduction_vs_ca,Texe_reduction_vs_ca
constructed_medium,medium_compressibility,3,24,static,2,12,73,73,0,1.0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.12048192771084337
constructed_medium,medium_compressibility,3,24,capacity_aware,2,12,83,83,0,1.0,0,0,1.1369863013698631,1.0,-0.136986301369863,0.0,-0.136986301369863,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,2,12,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.12048192771084337
constructed_medium,medium_compressibility,3,24,delivery_aware,2,12,73,73,0,1.0,2,0,1.0,0.6,0.0,0.0,0.0,0.0,0.12048192771084337
constructed_medium,medium_compressibility,3,24,static,3,0,73,74,1,1.0136986301369864,3,1,1.0,0.0,0.0,0.0,-0.0136986301369863,0.0,0.05128205128205128
constructed_medium,medium_compressibility,3,24,capacity_aware,3,0,78,78,0,1.0,0,0,1.0684931506849316,1.0,-0.05405405405405406,0.0,-0.0684931506849315,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,0,73,73,0,1.0,0,0,1.0,1.0,0.013513513513513514,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,delivery_aware,3,0,73,73,0,1.0,0,0,1.0,1.0,0.013513513513513514,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,static,3,4,73,73,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,capacity_aware,3,4,78,78,0,1.0,0,0,1.0684931506849316,1.0,-0.0684931506849315,0.0,-0.0684931506849315,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,4,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,delivery_aware,3,4,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,static,3,8,73,73,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,capacity_aware,3,8,78,78,0,1.0,0,0,1.0684931506849316,1.0,-0.0684931506849315,0.0,-0.0684931506849315,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,8,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,delivery_aware,3,8,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,static,3,12,73,73,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,capacity_aware,3,12,78,78,0,1.0,0,0,1.0684931506849316,1.0,-0.0684931506849315,0.0,-0.0684931506849315,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,12,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,delivery_aware,3,12,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0641025641025641
constructed_medium,medium_compressibility,3,24,static,4,0,73,74,1,1.0136986301369864,1,1,1.0,0.0,0.0,0.0,-0.0136986301369863,0.0,0.03896103896103896
constructed_medium,medium_compressibility,3,24,capacity_aware,4,0,77,77,0,1.0,0,0,1.0547945205479452,1.0,-0.04054054054054054,0.0,-0.0547945205479452,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,0,73,73,0,1.0,0,0,1.0,1.0,0.013513513513513514,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,delivery_aware,4,0,73,73,0,1.0,0,0,1.0,1.0,0.013513513513513514,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,static,4,4,73,73,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,capacity_aware,4,4,77,77,0,1.0,0,0,1.0547945205479452,1.0,-0.0547945205479452,0.0,-0.0547945205479452,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,4,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,delivery_aware,4,4,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,static,4,8,73,73,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,capacity_aware,4,8,77,77,0,1.0,0,0,1.0547945205479452,1.0,-0.0547945205479452,0.0,-0.0547945205479452,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,8,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,delivery_aware,4,8,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,static,4,12,73,73,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,capacity_aware,4,12,77,77,0,1.0,0,0,1.0547945205479452,1.0,-0.0547945205479452,0.0,-0.0547945205479452,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,12,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,delivery_aware,4,12,73,73,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.05194805194805195
constructed_medium,medium_compressibility,3,24,static,5,0,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,capacity_aware,5,0,75,75,0,1.0,0,0,1.0273972602739727,0.0,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,0,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,delivery_aware,5,0,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,static,5,4,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,capacity_aware,5,4,75,75,0,1.0,0,0,1.0273972602739727,0.0,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,4,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,delivery_aware,5,4,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,static,5,8,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,capacity_aware,5,8,75,75,0,1.0,0,0,1.0273972602739727,0.0,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,8,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,delivery_aware,5,8,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,static,5,12,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,capacity_aware,5,12,75,75,0,1.0,0,0,1.0273972602739727,0.0,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,12,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_medium,medium_compressibility,3,24,delivery_aware,5,12,73,73,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
constructed_low,low_compressibility,3,24,static,1,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,1,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,1,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,1,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,1,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,1,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,1,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,1,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,2,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,2,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,2,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,2,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,2,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,2,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,2,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,2,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,2,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,2,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,2,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,2,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,2,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,2,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,2,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,2,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,3,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,3,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,3,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,3,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,3,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,3,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,3,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,3,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,3,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,3,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,3,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,3,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,3,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,3,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,3,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,3,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,4,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,4,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,4,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,4,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,4,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,4,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,4,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,4,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,4,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,4,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,4,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,4,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,4,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,4,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,4,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,4,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,5,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,5,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,5,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,5,0,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,5,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,5,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,5,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,5,4,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,5,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,5,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,5,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,5,8,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,5,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,5,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,5,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware,5,12,100,100,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_high,high_compressibility,4,24,static,1,0,77,128,51,1.6623376623376624,51,59,1.0,0.0,0.0,0.0,-0.6623376623376623,0.0,0.007751937984496124
constructed_high,high_compressibility,4,24,capacity_aware,1,0,129,129,0,1.0,0,0,1.6753246753246753,1.0,-0.0078125,0.0,-0.6753246753246753,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,1,0,77,77,0,1.0,0,0,1.0,1.0,0.3984375,0.0,0.0,0.0,0.40310077519379844
constructed_high,high_compressibility,4,24,delivery_aware,1,0,77,77,0,1.0,0,0,1.0,1.0,0.3984375,0.0,0.0,0.0,0.40310077519379844
constructed_high,high_compressibility,4,24,static,1,4,77,124,47,1.6103896103896105,51,54,1.0,0.0,0.0,0.0,-0.6103896103896104,0.0,0.03875968992248062
constructed_high,high_compressibility,4,24,capacity_aware,1,4,129,129,0,1.0,0,0,1.6753246753246753,1.0,-0.04032258064516129,0.0,-0.6753246753246753,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,1,4,77,77,0,1.0,0,0,1.0,1.0,0.3790322580645161,0.0,0.0,0.0,0.40310077519379844
constructed_high,high_compressibility,4,24,delivery_aware,1,4,77,78,1,1.0129870129870129,5,49,1.0,0.9019607843137255,0.3709677419354839,0.0,-0.012987012987012988,0.0,0.3953488372093023
constructed_high,high_compressibility,4,24,static,1,8,77,120,43,1.5584415584415585,51,50,1.0,0.0,0.0,0.0,-0.5584415584415584,0.0,0.06976744186046512
constructed_high,high_compressibility,4,24,capacity_aware,1,8,129,129,0,1.0,0,0,1.6753246753246753,1.0,-0.075,0.0,-0.6753246753246753,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,1,8,77,77,0,1.0,0,0,1.0,1.0,0.35833333333333334,0.0,0.0,0.0,0.40310077519379844
constructed_high,high_compressibility,4,24,delivery_aware,1,8,77,78,1,1.0129870129870129,9,46,1.0,0.8235294117647058,0.35,0.0,-0.012987012987012988,0.0,0.3953488372093023
constructed_high,high_compressibility,4,24,static,1,12,77,116,39,1.5064935064935066,51,45,1.0,0.0,0.0,0.0,-0.5064935064935064,0.0,0.10077519379844961
constructed_high,high_compressibility,4,24,capacity_aware,1,12,129,129,0,1.0,0,0,1.6753246753246753,1.0,-0.11206896551724138,0.0,-0.6753246753246753,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,1,12,77,77,0,1.0,0,0,1.0,1.0,0.33620689655172414,0.0,0.0,0.0,0.40310077519379844
constructed_high,high_compressibility,4,24,delivery_aware,1,12,77,78,1,1.0129870129870129,13,39,1.0,0.7450980392156863,0.3275862068965517,0.0,-0.012987012987012988,0.0,0.3953488372093023
constructed_high,high_compressibility,4,24,static,2,0,77,102,25,1.3246753246753247,49,26,1.0,0.0,0.0,0.0,-0.3246753246753247,0.0,0.009708737864077669
constructed_high,high_compressibility,4,24,capacity_aware,2,0,103,103,0,1.0,0,0,1.3376623376623376,1.0,-0.00980392156862745,0.0,-0.33766233766233766,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,2,0,77,77,0,1.0,0,0,1.0,1.0,0.24509803921568626,0.0,0.0,0.0,0.2524271844660194
constructed_high,high_compressibility,4,24,delivery_aware,2,0,77,77,0,1.0,0,0,1.0,1.0,0.24509803921568626,0.0,0.0,0.0,0.2524271844660194
constructed_high,high_compressibility,4,24,static,2,4,77,100,23,1.2987012987012987,49,24,1.0,0.0,0.0,0.0,-0.2987012987012987,0.0,0.02912621359223301
constructed_high,high_compressibility,4,24,capacity_aware,2,4,103,103,0,1.0,0,0,1.3376623376623376,1.0,-0.03,0.0,-0.33766233766233766,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,2,4,77,77,0,1.0,0,0,1.0,1.0,0.23,0.0,0.0,0.0,0.2524271844660194
constructed_high,high_compressibility,4,24,delivery_aware,2,4,77,78,1,1.0129870129870129,6,18,1.0,0.8775510204081632,0.22,0.0,-0.012987012987012988,0.0,0.24271844660194175
constructed_high,high_compressibility,4,24,static,2,8,77,98,21,1.2727272727272727,49,22,1.0,0.0,0.0,0.0,-0.2727272727272727,0.0,0.04854368932038835
constructed_high,high_compressibility,4,24,capacity_aware,2,8,103,103,0,1.0,0,0,1.3376623376623376,1.0,-0.05102040816326531,0.0,-0.33766233766233766,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,2,8,77,77,0,1.0,0,0,1.0,1.0,0.21428571428571427,0.0,0.0,0.0,0.2524271844660194
constructed_high,high_compressibility,4,24,delivery_aware,2,8,77,78,1,1.0129870129870129,10,17,1.0,0.7959183673469388,0.20408163265306123,0.0,-0.012987012987012988,0.0,0.24271844660194175
constructed_high,high_compressibility,4,24,static,2,12,77,96,19,1.2467532467532467,49,20,1.0,0.0,0.0,0.0,-0.24675324675324675,0.0,0.06796116504854369
constructed_high,high_compressibility,4,24,capacity_aware,2,12,103,103,0,1.0,0,0,1.3376623376623376,1.0,-0.07291666666666667,0.0,-0.33766233766233766,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,2,12,77,77,0,1.0,0,0,1.0,1.0,0.19791666666666666,0.0,0.0,0.0,0.2524271844660194
constructed_high,high_compressibility,4,24,delivery_aware,2,12,77,78,1,1.0129870129870129,14,13,1.0,0.7142857142857143,0.1875,0.0,-0.012987012987012988,0.0,0.24271844660194175
constructed_high,high_compressibility,4,24,static,3,0,77,93,16,1.2077922077922079,47,17,1.0,0.0,0.0,0.0,-0.2077922077922078,0.0,0.010638297872340425
constructed_high,high_compressibility,4,24,capacity_aware,3,0,94,94,0,1.0,0,0,1.2207792207792207,1.0,-0.010752688172043012,0.0,-0.22077922077922077,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,3,0,77,77,0,1.0,0,0,1.0,1.0,0.17204301075268819,0.0,0.0,0.0,0.18085106382978725
constructed_high,high_compressibility,4,24,delivery_aware,3,0,77,77,0,1.0,0,0,1.0,1.0,0.17204301075268819,0.0,0.0,0.0,0.18085106382978725
constructed_high,high_compressibility,4,24,static,3,4,77,92,15,1.1948051948051948,47,15,1.0,0.0,0.0,0.0,-0.19480519480519481,0.0,0.02127659574468085
constructed_high,high_compressibility,4,24,capacity_aware,3,4,94,94,0,1.0,0,0,1.2207792207792207,1.0,-0.021739130434782608,0.0,-0.22077922077922077,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,3,4,77,77,0,1.0,0,0,1.0,1.0,0.16304347826086957,0.0,0.0,0.0,0.18085106382978725
constructed_high,high_compressibility,4,24,delivery_aware,3,4,77,78,1,1.0129870129870129,7,8,1.0,0.851063829787234,0.15217391304347827,0.0,-0.012987012987012988,0.0,0.1702127659574468
constructed_high,high_compressibility,4,24,static,3,8,77,90,13,1.1688311688311688,47,14,1.0,0.0,0.0,0.0,-0.16883116883116883,0.0,0.0425531914893617
constructed_high,high_compressibility,4,24,capacity_aware,3,8,94,94,0,1.0,0,0,1.2207792207792207,1.0,-0.044444444444444446,0.0,-0.22077922077922077,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,3,8,77,77,0,1.0,0,0,1.0,1.0,0.14444444444444443,0.0,0.0,0.0,0.18085106382978725
constructed_high,high_compressibility,4,24,delivery_aware,3,8,77,78,1,1.0129870129870129,11,9,1.0,0.7659574468085106,0.13333333333333333,0.0,-0.012987012987012988,0.0,0.1702127659574468
constructed_high,high_compressibility,4,24,static,3,12,77,89,12,1.155844155844156,47,12,1.0,0.0,0.0,0.0,-0.15584415584415584,0.0,0.05319148936170213
constructed_high,high_compressibility,4,24,capacity_aware,3,12,94,94,0,1.0,0,0,1.2207792207792207,1.0,-0.056179775280898875,0.0,-0.22077922077922077,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,3,12,77,77,0,1.0,0,0,1.0,1.0,0.1348314606741573,0.0,0.0,0.0,0.18085106382978725
constructed_high,high_compressibility,4,24,delivery_aware,3,12,77,78,1,1.0129870129870129,15,5,1.0,0.6808510638297872,0.12359550561797752,0.0,-0.012987012987012988,0.0,0.1702127659574468
constructed_high,high_compressibility,4,24,static,4,0,77,89,12,1.155844155844156,45,12,1.0,0.0,0.0,0.0,-0.15584415584415584,0.0,0.011111111111111112
constructed_high,high_compressibility,4,24,capacity_aware,4,0,90,90,0,1.0,0,0,1.1688311688311688,1.0,-0.011235955056179775,0.0,-0.16883116883116883,0.0,0.0
constructed_high,high_compressibility,4,24,smooth,4,0,77,77,0,1.0,0,0,1.0,1.0,0.1348314606741573,0.0,0.0,0.0,0.14444444444444443
