workload,family,seed,n,schedule,C,B,T_static,T_exe,stall_cycles,slowdown_vs_own_static,ratio_to_T_ref_asap,Delta_max,L_backlog,max_backlog,mean_backlog,static_depth_penalty_vs_static,Texe_reduction_vs_static,Texe_reduction_vs_smooth,Texe_reduction_vs_ca,Texe_reduction_vs_DA_v1,Delta_reduction_vs_static,Delta_reduction_vs_smooth,Delta_reduction_vs_ca,Delta_reduction_vs_DA_v1,stall_reduction_vs_static,stall_reduction_vs_smooth,stall_reduction_vs_ca,stall_reduction_vs_DA_v1,Lbacklog_reduction_vs_static,Lbacklog_reduction_vs_smooth,Lbacklog_reduction_vs_ca,Lbacklog_reduction_vs_DA_v1
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,1,4,73,84,11,1.1506849315068493,1.1506849315068493,15,35,11,2.136986301369863,1.0,0.07692307692307693,0.0,0.16,0.0,0.3181818181818182,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.10256410256410256,-0.4583333333333333,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,1,4,73,84,11,1.1506849315068493,1.1506849315068493,15,24,11,1.7534246575342465,1.0,0.07692307692307693,0.0,0.16,0.0,0.3181818181818182,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.3142857142857143
constructed_medium,medium_compressibility,3,24,static,1,8,73,87,14,1.1917808219178083,1.1917808219178083,22,28,14,2.73972602739726,1.0,0.0,-0.0875,0.13,-0.0875,0.0,-0.4666666666666667,0.0,-0.4666666666666667,0.0,-1.0,0.0,-1.0,0.0,-0.8666666666666667,0.0,-0.037037037037037035
constructed_medium,medium_compressibility,3,24,capacity_aware,1,8,100,100,0,1.0,1.36986301369863,0,0,0,0.0,1.36986301369863,-0.14942528735632185,-0.25,0.0,-0.25,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
constructed_medium,medium_compressibility,3,24,smooth,1,8,73,80,7,1.095890410958904,1.095890410958904,15,15,7,0.6438356164383562,1.0,0.08045977011494253,0.0,0.2,0.0,0.3181818181818182,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.4444444444444444
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,1,8,73,80,7,1.095890410958904,1.095890410958904,15,27,7,0.958904109589041,1.0,0.08045977011494253,0.0,0.2,0.0,0.3181818181818182,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.03571428571428571,-0.8,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,1,8,73,80,7,1.095890410958904,1.095890410958904,15,15,7,0.6438356164383562,1.0,0.08045977011494253,0.0,0.2,0.0,0.3181818181818182,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.4444444444444444
constructed_medium,medium_compressibility,3,24,static,1,12,73,83,10,1.1369863013698631,1.1369863013698631,22,20,10,1.36986301369863,1.0,0.0,-0.09210526315789473,0.17,-0.09210526315789473,0.0,-0.4666666666666667,0.0,-0.4666666666666667,0.0,-2.3333333333333335,0.0,-2.3333333333333335,0.0,-5.666666666666667,0.0,-0.1111111111111111
constructed_medium,medium_compressibility,3,24,capacity_aware,1,12,100,100,0,1.0,1.36986301369863,0,0,0,0.0,1.36986301369863,-0.20481927710843373,-0.3157894736842105,0.0,-0.3157894736842105,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
constructed_medium,medium_compressibility,3,24,smooth,1,12,73,76,3,1.0410958904109588,1.0410958904109588,15,3,3,0.0821917808219178,1.0,0.08433734939759036,0.0,0.24,0.0,0.3181818181818182,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.85,0.0,0.0,0.8333333333333334
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,1,12,73,76,3,1.0410958904109588,1.0410958904109588,15,18,3,0.2876712328767123,1.0,0.08433734939759036,0.0,0.24,0.0,0.3181818181818182,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,-5.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,1,12,73,76,3,1.0410958904109588,1.0410958904109588,15,3,3,0.0821917808219178,1.0,0.08433734939759036,0.0,0.24,0.0,0.3181818181818182,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.85,0.0,0.0,0.8333333333333334
constructed_medium,medium_compressibility,3,24,static,2,0,73,76,3,1.0410958904109588,1.0410958904109588,5,6,5,0.1917808219178082,1.0,0.0,-0.0410958904109589,0.08433734939759036,-0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,2,0,83,83,0,1.0,1.1369863013698631,0,0,0,0.0,1.1369863013698631,-0.09210526315789473,-0.136986301369863,0.0,-0.136986301369863,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,2,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.039473684210526314,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,2,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.039473684210526314,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,2,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.039473684210526314,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,2,4,73,74,1,1.0136986301369864,1.0136986301369864,5,1,1,0.0136986301369863,1.0,0.0,-0.0136986301369863,0.10843373493975904,-0.0136986301369863,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,2,4,83,83,0,1.0,1.1369863013698631,0,0,0,0.0,1.1369863013698631,-0.12162162162162163,-0.136986301369863,0.0,-0.136986301369863,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,2,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,2,4,73,73,0,1.0,1.0,1,0,0,0.0,1.0,0.013513513513513514,0.0,0.12048192771084337,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,2,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,2,8,73,73,0,1.0,1.0,5,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,2,8,83,83,0,1.0,1.1369863013698631,0,0,0,0.0,1.1369863013698631,-0.136986301369863,-0.136986301369863,0.0,-0.136986301369863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,2,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,2,8,73,73,0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,2,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,2,12,73,73,0,1.0,1.0,5,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,2,12,83,83,0,1.0,1.1369863013698631,0,0,0,0.0,1.1369863013698631,-0.136986301369863,-0.136986301369863,0.0,-0.136986301369863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,2,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,2,12,73,73,0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,2,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,3,0,73,74,1,1.0136986301369864,1.0136986301369864,3,1,3,0.0410958904109589,1.0,0.0,-0.0136986301369863,0.05128205128205128,-0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,3,0,78,78,0,1.0,1.0684931506849316,0,0,0,0.0,1.0684931506849316,-0.05405405405405406,-0.0684931506849315,0.0,-0.0684931506849315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,3,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,3,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,3,4,73,73,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,3,4,78,78,0,1.0,1.0684931506849316,0,0,0,0.0,1.0684931506849316,-0.0684931506849315,-0.0684931506849315,0.0,-0.0684931506849315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,3,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,3,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,3,8,73,73,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,3,8,78,78,0,1.0,1.0684931506849316,0,0,0,0.0,1.0684931506849316,-0.0684931506849315,-0.0684931506849315,0.0,-0.0684931506849315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,3,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,3,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,3,12,73,73,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,3,12,78,78,0,1.0,1.0684931506849316,0,0,0,0.0,1.0684931506849316,-0.0684931506849315,-0.0684931506849315,0.0,-0.0684931506849315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,3,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,3,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,3,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0641025641025641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,4,0,73,74,1,1.0136986301369864,1.0136986301369864,1,1,1,0.0136986301369863,1.0,0.0,-0.0136986301369863,0.03896103896103896,-0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,4,0,77,77,0,1.0,1.0547945205479452,0,0,0,0.0,1.0547945205479452,-0.04054054054054054,-0.0547945205479452,0.0,-0.0547945205479452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,4,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,4,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.013513513513513514,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,4,4,73,73,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,4,4,77,77,0,1.0,1.0547945205479452,0,0,0,0.0,1.0547945205479452,-0.0547945205479452,-0.0547945205479452,0.0,-0.0547945205479452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,4,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,4,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,4,8,73,73,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,4,8,77,77,0,1.0,1.0547945205479452,0,0,0,0.0,1.0547945205479452,-0.0547945205479452,-0.0547945205479452,0.0,-0.0547945205479452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,4,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,4,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,4,12,73,73,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,4,12,77,77,0,1.0,1.0547945205479452,0,0,0,0.0,1.0547945205479452,-0.0547945205479452,-0.0547945205479452,0.0,-0.0547945205479452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,4,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,4,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,4,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.05194805194805195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,5,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,5,0,75,75,0,1.0,1.0273972602739727,0,0,0,0.0,1.0273972602739727,-0.0273972602739726,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,5,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,5,0,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,5,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,5,4,75,75,0,1.0,1.0273972602739727,0,0,0,0.0,1.0273972602739727,-0.0273972602739726,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,5,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,5,4,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,5,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,5,8,75,75,0,1.0,1.0273972602739727,0,0,0,0.0,1.0273972602739727,-0.0273972602739726,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,5,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,5,8,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,static,5,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,capacity_aware,5,12,75,75,0,1.0,1.0273972602739727,0,0,0,0.0,1.0273972602739727,-0.0273972602739726,-0.0273972602739726,0.0,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,smooth,5,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v1,5,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_medium,medium_compressibility,3,24,delivery_aware_v2,5,12,73,73,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,1,0,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,0,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,0,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware_v1,1,0,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware_v2,1,0,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,static,1,4,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,capacity_aware,1,4,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,smooth,1,4,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructed_low,low_compressibility,3,24,delivery_aware_v1,1,4,100,100,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
