workload,family,seed,n,schedule,B,epsilon,T_ref_type,T_ref,C_ref_star,achieved_T_exe,achieved_ratio_to_T_ref,T_static_at_C_ref_star,stall_cycles_at_C_ref_star,Delta_max_at_C_ref_star
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,12,0.05,asap,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,static,12,0.05,best,42,3,42,1.0,42,0,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,12,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,12,0.05,best,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,12,0.05,best,42,2,43,1.0238095238095237,42,1,14
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,12,0.05,best,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,static,12,0.1,asap,42,2,46,1.0952380952380953,42,4,19
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,12,0.1,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,12,0.1,asap,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,12,0.1,asap,42,2,43,1.0238095238095237,42,1,14
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,12,0.1,asap,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,static,12,0.1,best,42,2,46,1.0952380952380953,42,4,19
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,12,0.1,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,12,0.1,best,42,2,42,1.0,42,0,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,12,0.1,best,42,2,43,1.0238095238095237,42,1,14
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,12,0.1,best,42,2,42,1.0,42,0,8
multiplier_n12,semi_real_multiplier,0,12,static,0,0.05,asap,62,4,64,1.032258064516129,62,2,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,0,0.05,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,0,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,0,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,0,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,0,0.05,best,62,4,64,1.032258064516129,62,2,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,0,0.05,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,0,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,0,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,0,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,0,0.1,asap,62,4,64,1.032258064516129,62,2,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,0,0.1,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,0,0.1,asap,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,0,0.1,asap,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,0,0.1,asap,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,static,0,0.1,best,62,4,64,1.032258064516129,62,2,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,0,0.1,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,0,0.1,best,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,0,0.1,best,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,0,0.1,best,62,3,68,1.096774193548387,62,6,18
multiplier_n12,semi_real_multiplier,0,12,static,4,0.05,asap,62,4,63,1.0161290322580645,62,1,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,4,0.05,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,4,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,4,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,4,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,4,0.05,best,62,4,63,1.0161290322580645,62,1,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,4,0.05,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,4,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,4,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,4,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,4,0.1,asap,62,4,63,1.0161290322580645,62,1,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,4,0.1,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,4,0.1,asap,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,4,0.1,asap,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,4,0.1,asap,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,static,4,0.1,best,62,4,63,1.0161290322580645,62,1,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,4,0.1,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,4,0.1,best,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,4,0.1,best,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,4,0.1,best,62,3,67,1.0806451612903225,62,5,18
multiplier_n12,semi_real_multiplier,0,12,static,8,0.05,asap,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,8,0.05,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,8,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,8,0.05,asap,62,4,62,1.0,62,0,1
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,8,0.05,asap,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,8,0.05,best,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,8,0.05,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,8,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,8,0.05,best,62,4,62,1.0,62,0,1
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,8,0.05,best,62,4,62,1.0,62,0,0
multiplier_n12,semi_real_multiplier,0,12,static,8,0.1,asap,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,8,0.1,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,8,0.1,asap,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,8,0.1,asap,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,8,0.1,asap,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,static,8,0.1,best,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,8,0.1,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,8,0.1,best,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,8,0.1,best,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,8,0.1,best,62,3,66,1.064516129032258,62,4,18
multiplier_n12,semi_real_multiplier,0,12,static,12,0.05,asap,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,12,0.05,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,12,0.05,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,12,0.05,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,12,0.05,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,static,12,0.05,best,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,12,0.05,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,12,0.05,best,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,12,0.05,best,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,12,0.05,best,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,static,12,0.1,asap,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,12,0.1,asap,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,12,0.1,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,12,0.1,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,12,0.1,asap,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,static,12,0.1,best,62,4,62,1.0,62,0,5
multiplier_n12,semi_real_multiplier,0,12,capacity_aware,12,0.1,best,62,4,63,1.0161290322580645,63,0,0
multiplier_n12,semi_real_multiplier,0,12,smooth,12,0.1,best,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v1,12,0.1,best,62,3,64,1.032258064516129,62,2,18
multiplier_n12,semi_real_multiplier,0,12,delivery_aware_v2,12,0.1,best,62,3,64,1.032258064516129,62,2,18
exact_qft_n8,semi_real_qft,0,8,static,0,0.05,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,0,0.05,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,0,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,0,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,0,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,static,0,0.05,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,0,0.05,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,0,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,0,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,0,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,static,0,0.1,asap,26,2,28,1.0769230769230769,26,2,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,0,0.1,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,0,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,0,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,0,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,static,0,0.1,best,26,2,28,1.0769230769230769,26,2,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,0,0.1,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,0,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,0,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,0,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,static,4,0.05,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,0.05,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,4,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,0.05,asap,26,2,26,1.0,26,0,2
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,0.05,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,4,0.05,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,0.05,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,4,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,0.05,best,26,2,26,1.0,26,0,2
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,0.05,best,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,4,0.1,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,0.1,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,4,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,0.1,asap,26,2,26,1.0,26,0,2
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,0.1,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,4,0.1,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,0.1,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,4,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,0.1,best,26,2,26,1.0,26,0,2
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,0.1,best,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,8,0.05,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,8,0.05,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,8,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,8,0.05,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,8,0.05,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,8,0.05,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,8,0.05,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,8,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,8,0.05,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,8,0.05,best,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,8,0.1,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,8,0.1,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,8,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,8,0.1,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,8,0.1,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,8,0.1,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,8,0.1,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,8,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,8,0.1,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,8,0.1,best,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,12,0.05,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,12,0.05,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,12,0.05,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,12,0.05,asap,26,1,27,1.0384615384615385,26,1,13
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,12,0.05,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,12,0.05,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,12,0.05,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,12,0.05,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,12,0.05,best,26,1,27,1.0384615384615385,26,1,13
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,12,0.05,best,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,12,0.1,asap,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,12,0.1,asap,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,12,0.1,asap,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,12,0.1,asap,26,1,27,1.0384615384615385,26,1,13
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,12,0.1,asap,26,2,26,1.0,26,0,1
exact_qft_n8,semi_real_qft,0,8,static,12,0.1,best,26,2,26,1.0,26,0,3
exact_qft_n8,semi_real_qft,0,8,capacity_aware,12,0.1,best,26,3,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,smooth,12,0.1,best,26,2,26,1.0,26,0,0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,12,0.1,best,26,1,27,1.0384615384615385,26,1,13
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,12,0.1,best,26,2,26,1.0,26,0,1
approx_qft_n12,semi_real_qft,0,12,static,0,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,capacity_aware,0,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,0,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,0,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,0,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,0,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,capacity_aware,0,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,0,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,0,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,0,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,0,0.1,asap,38,3,41,1.0789473684210527,38,3,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,0,0.1,asap,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,0,0.1,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,0,0.1,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,0,0.1,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,0,0.1,best,38,3,41,1.0789473684210527,38,3,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,0,0.1,best,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,0,0.1,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,0,0.1,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,0,0.1,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,4,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,capacity_aware,4,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,4,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,4,0.05,asap,38,3,38,1.0,38,0,1
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,4,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,4,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,capacity_aware,4,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,4,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,4,0.05,best,38,3,38,1.0,38,0,1
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,4,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,4,0.1,asap,38,3,40,1.0526315789473684,38,2,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,4,0.1,asap,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,4,0.1,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,4,0.1,asap,38,3,38,1.0,38,0,1
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,4,0.1,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,4,0.1,best,38,3,40,1.0526315789473684,38,2,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,4,0.1,best,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,4,0.1,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,4,0.1,best,38,3,38,1.0,38,0,1
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,4,0.1,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,8,0.05,asap,38,3,39,1.0263157894736843,38,1,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,8,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,8,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,8,0.05,asap,38,3,38,1.0,38,0,6
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,8,0.05,asap,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,8,0.05,best,38,3,39,1.0263157894736843,38,1,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,8,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,8,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,8,0.05,best,38,3,38,1.0,38,0,6
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,8,0.05,best,38,3,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,static,8,0.1,asap,38,3,39,1.0263157894736843,38,1,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,8,0.1,asap,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,8,0.1,asap,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,8,0.1,asap,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,8,0.1,asap,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,static,8,0.1,best,38,3,39,1.0263157894736843,38,1,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,8,0.1,best,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,8,0.1,best,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,8,0.1,best,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,8,0.1,best,38,2,40,1.0526315789473684,38,2,12
approx_qft_n12,semi_real_qft,0,12,static,12,0.05,asap,38,3,38,1.0,38,0,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,12,0.05,asap,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,12,0.05,asap,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,12,0.05,asap,38,2,39,1.0263157894736843,38,1,14
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,12,0.05,asap,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,static,12,0.05,best,38,3,38,1.0,38,0,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,12,0.05,best,38,4,38,1.0,38,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,12,0.05,best,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,12,0.05,best,38,2,39,1.0263157894736843,38,1,14
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,12,0.05,best,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,static,12,0.1,asap,38,3,38,1.0,38,0,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,12,0.1,asap,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,12,0.1,asap,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,12,0.1,asap,38,2,39,1.0263157894736843,38,1,14
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,12,0.1,asap,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,static,12,0.1,best,38,3,38,1.0,38,0,9
approx_qft_n12,semi_real_qft,0,12,capacity_aware,12,0.1,best,38,3,40,1.0526315789473684,40,0,0
approx_qft_n12,semi_real_qft,0,12,smooth,12,0.1,best,38,2,38,1.0,38,0,12
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,12,0.1,best,38,2,39,1.0263157894736843,38,1,14
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,12,0.1,best,38,2,38,1.0,38,0,12
