policy,workload,family,seed,n,C,B,outcome_blind_regime_label,v4_regime_label,chosen_strategy,oracle_strategy,match,unique_best,nontrivial,chosen_score,oracle_score,regret
random,constructed_low,low_compressibility,4,24,8,12,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,constructed_low,low_compressibility,4,24,8,16,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,constructed_low,low_compressibility,4,24,8,24,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,0,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,2,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,4,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,8,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,12,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,16,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,1,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,2,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,8,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,16,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,2,24,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,0,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,4,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,8,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,16,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,3,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,0,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,2,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,4,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,12,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,16,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,4,24,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,2,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,12,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,16,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,5,24,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,0,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,2,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,4,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,8,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,12,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,6,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,0,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,2,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,4,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,8,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,16,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,7,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,0,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,2,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,8,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,12,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,16,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n8,semi_real_adder,0,8,8,24,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,0,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,2,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,4,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,8,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,12,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,1,24,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,2,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,4,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,8,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,12,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,16,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,2,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,0,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,2,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,8,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,12,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,16,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,3,24,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,0,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,2,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,4,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,8,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,4,24,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,0,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,2,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,4,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,8,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,12,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,5,24,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,0,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,16,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,6,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,8,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,16,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,7,24,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,2,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,4,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,12,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,adder_n16,semi_real_adder,0,16,8,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,1,0,peak_dominated_buffer_limited,peak_dominated_buffer_limited,smooth,increase_B,0,0,1,1.1409090909090909,1.0,0.14090909090909087
random,multiplier_n4,semi_real_multiplier,0,4,1,2,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,smooth,DA_v2,1,0,1,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,1,4,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_C,DA_v2,1,0,1,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,1,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,capacity_aware,DA_v2,0,0,0,1.1363636363636365,1.0,0.13636363636363646
random,multiplier_n4,semi_real_multiplier,0,4,1,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,1,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,1,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,smooth,DA_v2,1,0,1,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,2,peak_dominated_buffer_limited,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,4,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,2,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,3,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,4,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,2,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,4,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,8,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,12,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,16,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,5,24,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,8,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,6,24,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,0,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,2,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,4,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,8,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,12,no_delivery_bottleneck,no_delivery_bottleneck,capacity_aware,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,16,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,7,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,0,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,2,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,4,no_delivery_bottleneck,no_delivery_bottleneck,none/static,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,8,no_delivery_bottleneck,no_delivery_bottleneck,smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_C,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,16,no_delivery_bottleneck,no_delivery_bottleneck,robust_smooth,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n4,semi_real_multiplier,0,4,8,24,no_delivery_bottleneck,no_delivery_bottleneck,DA_v2,DA_v2,1,0,0,1.0,1.0,0.0
random,multiplier_n6,semi_real_multiplier,0,6,1,0,persistent_underprovisioning,persistent_underprovisioning,none/static,increase_C,0,1,1,5.30625,1.0,4.30625
random,multiplier_n6,semi_real_multiplier,0,6,1,2,persistent_underprovisioning,persistent_underprovisioning,capacity_aware,increase_C,0,1,1,1.53125,1.0,0.53125
random,multiplier_n6,semi_real_multiplier,0,6,1,4,persistent_underprovisioning,persistent_underprovisioning,DA_v2,increase_C,0,1,1,1.595,1.0,0.595
random,multiplier_n6,semi_real_multiplier,0,6,1,8,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_C,increase_C,1,1,1,1.0,1.0,0.0
