workload,source,family,role,machine,model,tiles,ccz_share,regime,decision_sites,stages,max_stage_width,wide_stage_fraction,consuming_families,mix_drift,alternation_rate,t_rate,ccz_rate,factory_tiles,makespan_fixed_t,makespan_fixed_ccz,makespan_uniform_oracle,makespan_uniform_min_teq,makespan_min_weighted_count,makespan_two_term_descent,makespan_local_sim_greedy,makespan_share_aware_greedy,makespan_proportional_split,makespan_sim_descent,makespan_best_simple,best_simple_policy,makespan_best_non_stateful,best_non_stateful_policy,residual_headroom_vs_existing_search,makespan_stagedp,seconds_stagedp,makespan_oracle,oracle_status,oracle_seconds,oracle_simulations,lower_bound,headroom_vs_best_non_stateful,residual_headroom_vs_stagedp,max_possible_headroom_vs_stagedp,oracle_heterogeneity,stagedp_heterogeneity,oracle_t_stalls,oracle_ccz_stalls,oracle_t_waste,oracle_ccz_waste,stagedp_t_stalls,stagedp_ccz_stalls,stagedp_t_waste,stagedp_ccz_waste,oracle_space_time,stagedp_space_time,policy_seconds_total,model,tiles,regime
qb_qram_n20,qasmbench,lookup,target,A_400_0.75,A,400,0.75,standard,14,13,2,0.0769,2,0.0,0.0,0.8182,0.6667,387,110,77,77,77,77,77,77,77,77,77,77,uniform_min_teq,77,fixed_ccz,0.0,77,0.187,77,bounded,20.794,21180,75.0,0.0,0.0,0.026,0.0,0.0,0,1,23,2,0,1,23,2,29799,29799,0.77,A,400,standard
qb_qram_n20,qasmbench,lookup,target,A_800_0.5,A,800,0.5,standard,14,13,2,0.0769,2,0.0,0.0,3.2727,1.0,828,108,77,77,77,77,77,77,77,108,77,77,uniform_min_teq,77,fixed_ccz,0.0,77,0.193,77,bounded,20.906,16806,75.0,0.0,0.0,0.026,0.0,0.0,0,1,188,26,0,1,188,26,63756,63756,0.921,A,800,standard
qb_qram_n20,qasmbench,lookup,target,B_400_0.25,B,400,0.25,standard,14,13,2,0.0769,2,0.0,0.0,1.8182,0.1667,408,111,96,89,96,111,93,96,96,111,81,93,two_term_descent,89,uniform_oracle,0.0,83,0.178,81,bounded,23.07,5229,75.0,0.0899,0.0241,0.0964,0.2857,0.2143,2,3,0,0,2,3,0,0,33048,33864,3.075,B,400,standard
qb_qram_n20,qasmbench,lookup,target,B_400_0.5,B,400,0.5,standard,14,13,2,0.0769,2,0.0,0.0,1.2727,0.3333,386,112,80,80,80,80,80,80,80,112,80,80,uniform_min_teq,80,fixed_ccz,0.0,80,0.251,80,bounded,21.959,6577,75.0,0.0,0.0,0.0625,0.0,0.0,0,4,0,0,0,4,0,0,30880,30880,1.967,B,400,standard
qb_qram_n20,qasmbench,lookup,target,B_400_0.5_scarce,B,400,0.5,scarce,14,13,2,0.0769,2,0.0,0.0,0.7426,0.1702,370,117,79,79,79,117,80,79,79,117,79,79,uniform_min_teq,79,fixed_ccz,0.0,79,0.209,79,bounded,21.504,8985,75.0,0.0,0.0,0.0506,0.0,0.0,0,3,0,0,0,3,0,0,29230,29230,1.499,B,400,scarce
qb_qram_n20,qasmbench,lookup,target,B_400_0.75,B,400,0.75,standard,14,13,2,0.0769,2,0.0,0.0,0.7273,0.6667,442,115,80,80,80,80,80,80,80,80,80,80,uniform_min_teq,80,fixed_ccz,0.0,80,0.228,80,bounded,21.745,7903,75.0,0.0,0.0,0.0625,0.0,0.0,0,4,0,0,0,4,0,0,35360,35360,1.739,B,400,standard
qb_qram_n20,qasmbench,lookup,target,B_800_0.5,B,800,0.5,standard,14,13,2,0.0769,2,0.0,0.0,2.5455,0.6667,772,110,79,79,79,79,79,79,79,110,79,79,uniform_min_teq,79,fixed_ccz,0.0,79,0.259,79,bounded,23.032,3948,75.0,0.0,0.0,0.0506,0.0,0.0,0,3,0,0,0,3,0,0,60988,60988,3.157,B,800,standard
qb_qram_n20,qasmbench,lookup,target,C_400_0.25,C,400,0.25,standard,14,13,2,0.0769,2,0.0,0.0,1.8182,0.1667,412,109,96,89,96,109,93,96,96,109,81,93,two_term_descent,89,uniform_oracle,0.0,89,0.217,81,bounded,23.136,5166,75.0,0.0899,0.0899,0.1573,0.2857,0.2143,2,3,0,0,7,0,0,0,33372,36668,3.09,C,400,standard
qb_qram_n20,qasmbench,lookup,target,C_400_0.5,C,400,0.5,standard,14,13,2,0.0769,2,0.0,0.0,1.2727,0.3333,394,108,80,80,80,80,80,80,80,108,80,80,uniform_min_teq,80,fixed_ccz,0.0,80,0.235,80,bounded,21.971,6467,75.0,0.0,0.0,0.0625,0.0,0.0,0,4,0,0,0,4,0,0,31520,31520,2.01,C,400,standard
qb_qram_n20,qasmbench,lookup,target,C_400_0.5_scarce,C,400,0.5,scarce,14,13,2,0.0769,2,0.0,0.0,0.7426,0.1702,378,110,79,79,79,110,79,79,79,110,79,79,uniform_min_teq,79,fixed_ccz,0.0,79,0.24,79,bounded,21.879,8944,75.0,0.0,0.0,0.0506,0.0,0.0,0,3,0,0,0,3,0,0,29862,29862,1.897,C,400,scarce
qb_qram_n20,qasmbench,lookup,target,C_400_0.75,C,400,0.75,standard,14,13,2,0.0769,2,0.0,0.0,0.7273,0.5,376,110,81,81,81,81,81,81,81,81,81,81,uniform_min_teq,81,fixed_ccz,0.0,81,0.209,81,bounded,21.769,8122,75.0,0.0,0.0,0.0741,0.0,0.0,0,5,0,0,0,5,0,0,30456,30456,1.776,C,400,standard
qb_qram_n20,qasmbench,lookup,target,C_800_0.5,C,800,0.5,standard,14,13,2,0.0769,2,0.0,0.0,2.5455,0.6667,788,108,79,79,79,79,79,79,79,108,79,79,uniform_min_teq,79,fixed_ccz,0.0,79,0.251,79,bounded,23.082,3872,75.0,0.0,0.0,0.0506,0.0,0.0,0,3,0,0,0,3,0,0,62252,62252,3.085,C,800,standard
qb_sat_n11,qasmbench,oracle,target,A_3200_0.5_abundant,A,3200,0.5,abundant,22,21,2,0.0476,2,0.0,0.0,13.1818,3.6667,3179,183,136,136,136,136,136,136,136,183,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,0.246,136,bounded,22.021,6289,133.0,0.0,0.0,0.0221,0.0,0.0,0,2,1629,427,0,2,1629,427,432344,432344,1.989,A,3200,abundant
qb_sat_n11,qasmbench,oracle,target,A_400_0.25,A,400,0.25,standard,22,21,2,0.0476,2,0.0,0.0,2.4545,0.1667,369,183,145,144,145,183,145,145,145,183,138,145,uniform_min_teq,144,uniform_oracle,0.0,139,0.183,138,bounded,21.222,10822,133.0,0.0417,0.0072,0.0432,0.0909,0.0455,0,4,272,0,0,5,281,0,50922,51291,1.337,A,400,standard
qb_sat_n11,qasmbench,oracle,target,A_400_0.5,A,400,0.5,standard,22,21,2,0.0476,2,0.0,0.0,1.6364,0.5,414,183,136,136,136,136,136,136,136,183,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,0.229,136,bounded,21.169,11343,133.0,0.0,0.0,0.0221,0.0,0.0,0,2,175,12,0,2,175,12,56304,56304,1.108,A,400,standard
qb_sat_n11,qasmbench,oracle,target,A_400_0.75,A,400,0.75,standard,22,21,2,0.0476,2,0.0,0.0,0.8182,0.6667,387,184,136,136,136,136,136,136,136,136,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,0.219,136,bounded,21.123,11833,133.0,0.0,0.0,0.0221,0.0,0.0,0,2,72,34,0,2,72,34,52632,52632,1.134,A,400,standard
qb_sat_n11,qasmbench,oracle,target,A_800_0.5,A,800,0.5,standard,22,21,2,0.0476,2,0.0,0.0,3.2727,1.0,828,183,136,136,136,136,136,136,136,183,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,0.238,136,bounded,21.221,10262,133.0,0.0,0.0,0.0221,0.0,0.0,0,2,381,77,0,2,381,77,112608,112608,1.257,A,800,standard
qb_sat_n11,qasmbench,oracle,target,B_400_0.25,B,400,0.25,standard,22,21,2,0.0476,2,0.0,0.0,1.8182,0.1667,408,186,148,147,148,186,142,148,148,186,141,142,two_term_descent,142,two_term_descent,0.0,147,0.299,141,bounded,23.09,4288,133.0,0.007,0.0408,0.0952,0.0909,0.0,0,7,0,0,0,17,0,0,57528,59976,3.141,B,400,standard
qb_sat_n11,qasmbench,oracle,target,B_400_0.5,B,400,0.5,standard,22,21,2,0.0476,2,0.0,0.0,1.2727,0.3333,386,187,139,139,139,139,139,139,139,187,139,139,uniform_min_teq,139,fixed_ccz,0.0,139,0.282,139,bounded,22.354,4991,133.0,0.0,0.0,0.0432,0.0,0.0,0,5,0,0,0,5,0,0,53654,53654,2.419,B,400,standard
qb_sat_n11,qasmbench,oracle,target,B_400_0.5_scarce,B,400,0.5,scarce,22,21,2,0.0476,2,0.0,0.0,0.7426,0.1702,370,189,138,138,138,189,138,138,138,189,138,138,uniform_min_teq,138,fixed_ccz,0.0,138,0.275,138,bounded,21.895,6556,133.0,0.0,0.0,0.0362,0.0,0.0,0,4,0,0,0,4,0,0,51060,51060,1.902,B,400,scarce
qb_sat_n11,qasmbench,oracle,target,B_400_0.75,B,400,0.75,standard,22,21,2,0.0476,2,0.0,0.0,0.7273,0.6667,442,188,139,139,139,139,139,139,139,139,139,139,uniform_min_teq,139,fixed_ccz,0.0,139,0.165,139,bounded,22.159,5724,133.0,0.0,0.0,0.0432,0.0,0.0,0,5,0,0,0,5,0,0,61438,61438,2.109,B,400,standard
qb_sat_n11,qasmbench,oracle,target,B_800_0.5,B,800,0.5,standard,22,21,2,0.0476,2,0.0,0.0,2.5455,0.6667,772,185,138,138,138,138,138,138,138,185,138,138,uniform_min_teq,138,fixed_ccz,0.0,138,0.218,138,bounded,23.73,3312,133.0,0.0,0.0,0.0362,0.0,0.0,0,4,0,0,0,4,0,0,106536,106536,3.539,B,800,standard
qb_sat_n11,qasmbench,oracle,target,C_400_0.25,C,400,0.25,standard,22,21,2,0.0476,2,0.0,0.0,1.8182,0.1667,412,184,148,147,148,184,142,148,148,184,141,142,two_term_descent,142,two_term_descent,0.0,147,0.299,141,bounded,23.235,4275,133.0,0.007,0.0408,0.0952,0.0909,0.0,1,4,0,0,0,17,0,0,58092,60564,3.254,C,400,standard
qb_sat_n11,qasmbench,oracle,target,C_400_0.5,C,400,0.5,standard,22,21,2,0.0476,2,0.0,0.0,1.2727,0.3333,394,183,139,139,139,139,139,139,139,183,139,139,uniform_min_teq,139,fixed_ccz,0.0,139,0.275,139,bounded,22.531,5045,133.0,0.0,0.0,0.0432,0.0,0.0,0,5,0,0,0,5,0,0,54766,54766,2.367,C,400,standard
qb_sat_n11,qasmbench,oracle,target,C_400_0.5_scarce,C,400,0.5,scarce,22,21,2,0.0476,2,0.0,0.0,0.7426,0.1702,378,184,138,138,138,184,138,138,138,184,138,138,uniform_min_teq,138,fixed_ccz,0.0,138,0.265,138,bounded,22.001,6350,133.0,0.0,0.0,0.0362,0.0,0.0,0,4,0,0,0,4,0,0,52164,52164,1.918,C,400,scarce
qb_sat_n11,qasmbench,oracle,target,C_400_0.75,C,400,0.75,standard,22,21,2,0.0476,2,0.0,0.0,0.7273,0.5,376,184,140,140,140,140,140,140,140,140,140,140,uniform_min_teq,140,fixed_ccz,0.0,140,0.273,140,bounded,22.134,6003,133.0,0.0,0.0,0.05,0.0,0.0,0,6,0,0,0,6,0,0,52640,52640,1.985,C,400,standard
qb_sat_n11,qasmbench,oracle,target,C_800_0.5,C,800,0.5,standard,22,21,2,0.0476,2,0.0,0.0,2.5455,0.6667,788,183,138,138,138,138,138,138,138,183,138,138,uniform_min_teq,138,fixed_ccz,0.0,138,0.231,138,bounded,23.694,3256,133.0,0.0,0.0,0.0362,0.0,0.0,0,4,0,0,0,4,0,0,108744,108744,3.577,C,800,standard
qb_sat_n7,qasmbench,oracle,target,A_3200_0.5_abundant,A,3200,0.5,abundant,6,5,2,0.2,2,0.0,0.0,13.1818,3.6667,3179,57,42,42,42,42,42,42,42,57,42,42,uniform_min_teq,42,fixed_ccz,0.0,42,0.052,42,proven,0.576,256,40.0,0.0,0.0,0.0476,0.0,0.0,0,1,390,98,0,1,390,98,133518,133518,0.61,A,3200,abundant
qb_sat_n7,qasmbench,oracle,target,A_400_0.25,A,400,0.25,standard,6,5,2,0.2,2,0.0,0.0,2.4545,0.1667,369,57,49,48,49,57,49,49,49,57,43,49,uniform_min_teq,48,uniform_oracle,0.0,43,0.032,43,proven,0.233,256,40.0,0.1042,0.0,0.0698,0.1667,0.1667,0,1,45,0,0,1,45,0,15867,15867,0.262,A,400,standard
qb_sat_n7,qasmbench,oracle,target,A_400_0.5,A,400,0.5,standard,6,5,2,0.2,2,0.0,0.0,1.6364,0.5,414,57,42,42,42,42,42,42,42,57,42,42,uniform_min_teq,42,fixed_ccz,0.0,42,0.038,42,proven,0.212,256,40.0,0.0,0.0,0.0476,0.0,0.0,0,1,21,0,0,1,21,0,17388,17388,0.22,A,400,standard
qb_sat_n7,qasmbench,oracle,target,A_400_0.75,A,400,0.75,standard,6,5,2,0.2,2,0.0,0.0,0.8182,0.6667,387,58,42,42,42,42,42,42,42,42,42,42,uniform_min_teq,42,fixed_ccz,0.0,42,0.034,42,proven,0.213,256,40.0,0.0,0.0,0.0476,0.0,0.0,0,1,0,0,0,1,0,0,16254,16254,0.218,A,400,standard
qb_sat_n7,qasmbench,oracle,target,A_800_0.5,A,800,0.5,standard,6,5,2,0.2,2,0.0,0.0,3.2727,1.0,828,57,42,42,42,42,42,42,42,57,42,42,uniform_min_teq,42,fixed_ccz,0.0,42,0.044,42,proven,0.261,256,40.0,0.0,0.0,0.0476,0.0,0.0,0,1,73,0,0,1,73,0,34776,34776,0.264,A,800,standard
qb_sat_n7,qasmbench,oracle,target,B_400_0.25,B,400,0.25,standard,6,5,2,0.2,2,0.0,0.0,1.8182,0.1667,408,60,52,51,52,60,52,52,52,60,46,52,uniform_min_teq,51,uniform_oracle,0.0,47,0.059,46,proven,0.925,256,40.0,0.098,0.0213,0.1489,0.1667,0.5,0,4,0,0,0,4,0,0,18768,19176,0.982,B,400,standard
qb_sat_n7,qasmbench,oracle,target,B_400_0.5,B,400,0.5,standard,6,5,2,0.2,2,0.0,0.0,1.2727,0.3333,386,61,45,45,45,45,45,45,45,61,45,45,uniform_min_teq,45,fixed_ccz,0.0,45,0.075,45,proven,0.745,256,40.0,0.0,0.0,0.1111,0.0,0.0,0,4,0,0,0,4,0,0,17370,17370,0.762,B,400,standard
qb_sat_n7,qasmbench,oracle,target,B_400_0.5_scarce,B,400,0.5,scarce,6,5,2,0.2,2,0.0,0.0,0.7426,0.1702,370,65,44,44,44,65,44,44,44,65,44,44,uniform_min_teq,44,fixed_ccz,0.0,44,0.054,44,proven,0.516,256,40.0,0.0,0.0,0.0909,0.0,0.0,0,3,0,0,0,3,0,0,16280,16280,0.499,B,400,scarce
qb_sat_n7,qasmbench,oracle,target,B_400_0.75,B,400,0.75,standard,6,5,2,0.2,2,0.0,0.0,0.7273,0.6667,442,63,45,45,45,45,45,45,45,45,45,45,uniform_min_teq,45,fixed_ccz,0.0,45,0.061,45,proven,0.595,256,40.0,0.0,0.0,0.1111,0.0,0.0,0,4,0,0,0,4,0,0,19890,19890,0.601,B,400,standard
qb_sat_n7,qasmbench,oracle,target,B_800_0.5,B,800,0.5,standard,6,5,2,0.2,2,0.0,0.0,2.5455,0.6667,772,59,44,44,44,44,44,44,44,59,44,44,uniform_min_teq,44,fixed_ccz,0.0,44,0.094,44,proven,1.271,256,40.0,0.0,0.0,0.0909,0.0,0.0,0,3,0,0,0,3,0,0,33968,33968,1.295,B,800,standard
qb_sat_n7,qasmbench,oracle,target,C_400_0.25,C,400,0.25,standard,6,5,2,0.2,2,0.0,0.0,1.8182,0.1667,412,58,52,51,52,58,52,52,52,58,46,52,uniform_min_teq,51,uniform_oracle,0.0,51,0.068,46,proven,0.907,256,40.0,0.098,0.098,0.2157,0.1667,0.0,0,4,0,0,0,11,0,0,18952,21012,0.986,C,400,standard
qb_sat_n7,qasmbench,oracle,target,C_400_0.5,C,400,0.5,standard,6,5,2,0.2,2,0.0,0.0,1.2727,0.3333,394,57,45,45,45,45,45,45,45,57,45,45,uniform_min_teq,45,fixed_ccz,0.0,45,0.075,45,proven,0.729,256,40.0,0.0,0.0,0.1111,0.0,0.0,0,4,0,0,0,4,0,0,17730,17730,0.746,C,400,standard
qb_sat_n7,qasmbench,oracle,target,C_400_0.5_scarce,C,400,0.5,scarce,6,5,2,0.2,2,0.0,0.0,0.7426,0.1702,378,59,44,44,44,59,44,44,44,59,44,44,uniform_min_teq,44,fixed_ccz,0.0,44,0.051,44,proven,0.499,256,40.0,0.0,0.0,0.0909,0.0,0.0,0,3,0,0,0,3,0,0,16632,16632,0.51,C,400,scarce
qb_sat_n7,qasmbench,oracle,target,C_400_0.75,C,400,0.75,standard,6,5,2,0.2,2,0.0,0.0,0.7273,0.5,376,59,46,46,46,46,46,46,46,46,46,46,uniform_min_teq,46,fixed_ccz,0.0,46,0.06,46,proven,0.558,256,40.0,0.0,0.0,0.1304,0.0,0.0,0,5,0,0,0,5,0,0,17296,17296,0.581,C,400,standard
qb_sat_n7,qasmbench,oracle,target,C_800_0.5,C,800,0.5,standard,6,5,2,0.2,2,0.0,0.0,2.5455,0.6667,788,57,44,44,44,44,44,44,44,57,44,44,uniform_min_teq,44,fixed_ccz,0.0,44,0.09,44,proven,1.276,256,40.0,0.0,0.0,0.0909,0.0,0.0,0,3,0,0,0,3,0,0,34672,34672,1.257,C,800,standard
qmpa_div6,qmpa,divider,target,A_3200_0.5_abundant,A,3200,0.5,abundant,18,13,2,0.3846,1,0.0,0.0,13.1818,3.6667,3179,156,125,125,125,125,125,125,125,156,125,125,uniform_min_teq,125,fixed_ccz,0.0,125,0.17,125,bounded,20.681,6579,124.0,0.0,0.0,0.008,0.0,0.0,0,0,1484,390,0,0,1484,390,397375,397375,0.675,A,3200,abundant
qmpa_div6,qmpa,divider,target,A_400_0.25,A,400,0.25,standard,18,13,2,0.3846,1,0.0,0.0,2.4545,0.1667,369,156,136,136,136,156,136,136,136,156,125,136,uniform_min_teq,136,fixed_ccz,0.0,128,0.104,125,bounded,20.323,11745,124.0,0.0809,0.0234,0.0312,0.1111,0.2222,0,0,243,0,0,0,242,0,46125,47232,0.312,A,400,standard
qmpa_div6,qmpa,divider,target,A_400_0.5,A,400,0.5,standard,18,13,2,0.3846,1,0.0,0.0,1.6364,0.5,414,156,125,125,125,125,125,125,125,156,125,125,uniform_min_teq,125,fixed_ccz,0.0,125,0.148,125,bounded,20.282,12327,124.0,0.0,0.0,0.008,0.0,0.0556,0,0,157,10,0,0,153,11,51750,51750,0.276,A,400,standard
qmpa_div6,qmpa,divider,target,A_400_0.75,A,400,0.75,standard,18,13,2,0.3846,1,0.0,0.0,0.8182,0.6667,387,157,125,125,125,125,125,125,125,125,125,125,uniform_min_teq,125,fixed_ccz,0.0,125,0.15,125,bounded,20.263,12984,124.0,0.0,0.0,0.008,0.0,0.0,0,0,63,30,0,0,63,30,48375,48375,0.243,A,400,standard
qmpa_div6,qmpa,divider,target,A_800_0.5,A,800,0.5,standard,18,13,2,0.3846,1,0.0,0.0,3.2727,1.0,828,156,125,125,125,125,125,125,125,156,125,125,uniform_min_teq,125,fixed_ccz,0.0,125,0.166,125,bounded,20.345,10762,124.0,0.0,0.0,0.008,0.0,0.0,0,0,345,70,0,0,345,70,103500,103500,0.355,A,800,standard
qmpa_div6,qmpa,divider,target,B_400_0.25,B,400,0.25,standard,18,13,2,0.3846,1,0.0,0.0,1.8182,0.1667,408,159,139,139,139,159,139,139,139,159,127,139,uniform_min_teq,139,fixed_ccz,0.0,139,0.206,127,bounded,21.106,4418,124.0,0.0863,0.0863,0.1079,0.1111,0.0,0,2,0,0,0,25,0,0,51816,56712,1.095,B,400,standard
qmpa_div6,qmpa,divider,target,B_400_0.5,B,400,0.5,standard,18,13,2,0.3846,1,0.0,0.0,1.2727,0.3333,386,160,128,128,128,128,128,128,128,160,128,128,uniform_min_teq,128,fixed_ccz,0.0,128,0.232,128,bounded,20.865,5226,124.0,0.0,0.0,0.0312,0.0,0.0,0,3,0,0,0,3,0,0,49408,49408,0.876,B,400,standard
qmpa_div6,qmpa,divider,target,B_400_0.5_scarce,B,400,0.5,scarce,18,13,2,0.3846,1,0.0,0.0,0.7426,0.1702,370,162,127,127,127,162,127,127,127,162,127,127,uniform_min_teq,127,fixed_ccz,0.0,127,0.181,127,bounded,20.609,6849,124.0,0.0,0.0,0.0236,0.0,0.0,0,2,0,0,0,2,0,0,46990,46990,0.596,B,400,scarce
qmpa_div6,qmpa,divider,target,B_400_0.75,B,400,0.75,standard,18,13,2,0.3846,1,0.0,0.0,0.7273,0.6667,442,161,128,128,128,128,128,128,128,128,128,128,uniform_min_teq,128,fixed_ccz,0.0,128,0.179,128,bounded,20.7,6036,124.0,0.0,0.0,0.0312,0.0,0.0,0,3,0,0,0,3,0,0,56576,56576,0.711,B,400,standard
qmpa_div6,qmpa,divider,target,B_800_0.5,B,800,0.5,standard,18,13,2,0.3846,1,0.0,0.0,2.5455,0.6667,772,158,127,127,127,127,127,127,127,158,127,127,uniform_min_teq,127,fixed_ccz,0.0,127,0.239,127,bounded,21.483,3392,124.0,0.0,0.0,0.0236,0.0,0.0,0,2,0,0,0,2,0,0,98044,98044,1.458,B,800,standard
qmpa_div6,qmpa,divider,target,C_400_0.25,C,400,0.25,standard,18,13,2,0.3846,1,0.0,0.0,1.8182,0.1667,412,157,139,139,139,157,139,139,139,157,127,139,uniform_min_teq,139,fixed_ccz,0.0,139,0.175,127,bounded,21.153,4378,124.0,0.0863,0.0863,0.1079,0.1111,0.0,0,2,0,0,0,25,0,0,52324,57268,1.123,C,400,standard
qmpa_div6,qmpa,divider,target,C_400_0.5,C,400,0.5,standard,18,13,2,0.3846,1,0.0,0.0,1.2727,0.3333,394,156,128,128,128,128,128,128,128,156,128,128,uniform_min_teq,128,fixed_ccz,0.0,128,0.211,128,bounded,20.846,5091,124.0,0.0,0.0,0.0312,0.0,0.0,0,3,0,0,0,3,0,0,50432,50432,0.839,C,400,standard
qmpa_div6,qmpa,divider,target,C_400_0.5_scarce,C,400,0.5,scarce,18,13,2,0.3846,1,0.0,0.0,0.7426,0.1702,378,157,127,127,127,157,127,127,127,157,127,127,uniform_min_teq,127,fixed_ccz,0.0,127,0.186,127,bounded,20.607,6754,124.0,0.0,0.0,0.0236,0.0,0.0,0,2,0,0,0,2,0,0,48006,48006,0.589,C,400,scarce
qmpa_div6,qmpa,divider,target,C_400_0.75,C,400,0.75,standard,18,13,2,0.3846,1,0.0,0.0,0.7273,0.5,376,157,129,129,129,129,129,129,129,129,129,129,uniform_min_teq,129,fixed_ccz,0.0,129,0.18,129,bounded,20.666,6182,124.0,0.0,0.0,0.0388,0.0,0.0,0,4,0,0,0,4,0,0,48504,48504,0.657,C,400,standard
qmpa_div6,qmpa,divider,target,C_800_0.5,C,800,0.5,standard,18,13,2,0.3846,1,0.0,0.0,2.5455,0.6667,788,156,127,127,127,127,127,127,127,156,127,127,uniform_min_teq,127,fixed_ccz,0.0,127,0.233,127,bounded,21.465,3387,124.0,0.0,0.0,0.0236,0.0,0.0,0,2,0,0,0,2,0,0,100076,100076,1.452,C,800,standard
qmpa_draper16,qmpa,parallel_adder,target,A_3200_0.5_abundant,A,3200,0.5,abundant,16,1,16,1.0,1,0.0,0.0,13.1818,3.6667,3179,21,15,15,15,15,15,15,15,21,15,15,uniform_min_teq,15,fixed_ccz,0.0,15,0.031,15,bounded,20.309,7840,10.0,0.0,0.0,0.3333,0.0,0.0,0,7,34,0,0,7,34,0,47685,47685,0.318,A,3200,abundant
qmpa_draper16,qmpa,parallel_adder,target,A_400_0.25,A,400,0.25,standard,16,1,16,1.0,1,0.0,0.0,2.4545,0.1667,369,41,100,41,100,41,36,100,100,41,34,36,two_term_descent,36,two_term_descent,0.0,34,0.02,34,bounded,20.28,14164,21.0,0.0556,0.0,0.3824,0.3125,0.3125,25,27,0,0,25,27,0,0,12546,12546,0.236,A,400,standard
qmpa_draper16,qmpa,parallel_adder,target,A_400_0.5,A,400,0.5,standard,16,1,16,1.0,1,0.0,0.0,1.6364,0.5,414,54,40,40,40,40,30,40,40,54,30,30,two_term_descent,30,two_term_descent,0.0,30,0.019,30,bounded,20.182,16461,20.0,0.0,0.0,0.3333,0.3125,0.3125,19,23,0,0,19,23,0,0,12420,12420,0.178,A,400,standard
qmpa_draper16,qmpa,parallel_adder,target,A_400_0.75,A,400,0.75,standard,16,1,16,1.0,1,0.0,0.0,0.8182,0.6667,387,92,33,33,33,33,30,33,33,33,30,30,two_term_descent,30,two_term_descent,0.0,30,0.018,30,bounded,20.177,18186,22.0,0.0,0.0,0.2667,0.125,0.1875,16,22,0,0,21,21,0,0,11610,11610,0.167,A,400,standard
qmpa_draper16,qmpa,parallel_adder,target,A_800_0.5,A,800,0.5,standard,16,1,16,1.0,1,0.0,0.0,3.2727,1.0,828,35,26,26,26,26,22,26,26,35,22,22,two_term_descent,22,two_term_descent,0.0,22,0.02,22,bounded,20.216,14232,14.0,0.0,0.0,0.3636,0.25,0.3125,11,14,0,0,13,13,0,0,18216,18216,0.204,A,800,standard
qmpa_draper16,qmpa,parallel_adder,target,B_400_0.25,B,400,0.25,standard,16,1,16,1.0,1,0.0,0.0,1.8182,0.1667,408,53,103,53,103,53,42,103,103,53,42,42,two_term_descent,42,two_term_descent,0.0,43,0.041,42,bounded,20.629,4975,8.0,0.0,0.0233,0.814,0.3125,0.3125,34,30,0,0,34,30,0,0,17136,17544,0.626,B,400,standard
qmpa_draper16,qmpa,parallel_adder,target,B_400_0.5,B,400,0.5,standard,16,1,16,1.0,1,0.0,0.0,1.2727,0.3333,386,67,57,57,57,57,39,57,57,67,39,39,two_term_descent,39,two_term_descent,0.0,39,0.034,39,bounded,20.504,6214,8.0,0.0,0.0,0.7949,0.375,0.375,29,30,0,0,29,30,0,0,15054,15054,0.503,B,400,standard
qmpa_draper16,qmpa,parallel_adder,target,B_400_0.5_scarce,B,400,0.5,scarce,16,1,16,1.0,1,0.0,0.0,0.7426,0.1702,370,114,57,57,57,114,65,57,57,114,44,57,uniform_min_teq,57,fixed_ccz,0.0,55,0.031,44,bounded,20.37,8419,12.0,0.2281,0.2,0.7818,0.25,0.375,34,36,0,0,46,30,0,0,16280,20350,0.386,B,400,scarce
qmpa_draper16,qmpa,parallel_adder,target,B_400_0.75,B,400,0.75,standard,16,1,16,1.0,1,0.0,0.0,0.7273,0.6667,442,105,35,35,35,35,33,35,35,35,33,33,two_term_descent,33,two_term_descent,0.0,33,0.03,33,bounded,20.417,7736,9.0,0.0,0.0,0.7273,0.0625,0.125,13,26,0,0,21,24,0,0,14586,14586,0.402,B,400,standard
qmpa_draper16,qmpa,parallel_adder,target,B_800_0.5,B,800,0.5,standard,16,1,16,1.0,1,0.0,0.0,2.5455,0.6667,772,44,33,33,33,33,27,33,33,44,27,27,two_term_descent,27,two_term_descent,0.0,27,0.053,27,bounded,20.747,3795,8.0,0.0,0.0,0.7037,0.375,0.3125,19,18,0,0,18,18,0,0,20844,20844,0.734,B,800,standard
qmpa_draper16,qmpa,parallel_adder,target,C_400_0.25,C,400,0.25,standard,16,1,16,1.0,1,0.0,0.0,1.8182,0.1667,412,51,103,51,103,51,44,103,103,51,42,44,two_term_descent,44,two_term_descent,0.0,43,0.046,42,bounded,20.629,4991,8.0,0.0455,0.0233,0.814,0.3125,0.3125,34,30,0,0,34,30,0,0,17304,17716,0.588,C,400,standard
qmpa_draper16,qmpa,parallel_adder,target,C_400_0.5,C,400,0.5,standard,16,1,16,1.0,1,0.0,0.0,1.2727,0.3333,394,64,57,57,57,57,42,57,57,64,39,42,two_term_descent,42,two_term_descent,0.0,39,0.038,39,bounded,20.511,6189,8.0,0.0714,0.0,0.7949,0.375,0.375,28,31,0,0,28,31,0,0,15366,15366,0.483,C,400,standard
